time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az,angle,angle_smooth.1,angle_convert_org,Anamoly
2018/7/1,17:20:35:280,,,,center/12260.jpg,0.158914954,9.105156336,0.158914954,,,,,,,,9.08,9.105156336,0.158475893,0
2018/7/1,17:20:35:383,,,,center/12261.jpg,0.156614072,8.973325468,0.156614072,,,,,,,,8.57,8.973325468,0.149574714,0
2018/7/1,17:20:35:413,,,,center/12262.jpg,0.141540727,8.109686409,0.141540727,,,,,,,,0,8.109686409,0,0
2018/7/1,17:20:35:483,,,,center/12263.jpg,0.139808147,8.01041691,0.139808147,,,,,,,,7.76,8.01041691,0.135437548,0
2018/7/1,17:20:35:540,,,,center/12264.jpg,0.137463728,7.876091603,0.137463728,,,,,,,,7.46,7.876091603,0.13020156,0
2018/7/1,17:20:35:582,,,,center/12265.jpg,0.135518219,7.764622126,0.135518219,,,,,,,,7.46,7.764622126,0.13020156,0
2018/7/1,17:20:35:643,,,,center/12266.jpg,0.133937887,7.674075774,0.133937887,,,,,,,,7.46,7.674075774,0.13020156,0
2018/7/1,17:20:35:712,,,,center/12267.jpg,-0.189496434,7.602504017,0.132688724,,,,,,,,7.46,7.602504017,0.13020156,1
2018/7/1,17:20:35:781,,,,center/12268.jpg,0.131736384,7.547938945,0.131736384,,,,,,,,7.46,7.547938945,0.13020156,0
2018/7/1,17:20:35:840,,,,center/12269.jpg,0.420696116,7.50838855,0.131046099,,,,,,,,7.46,7.50838855,0.13020156,1
2018/7/1,17:20:35:942,,,,center/12270.jpg,0.130067719,7.452331497,0.130067719,,,,,,,,7.36,7.452331497,0.128456231,0
2018/7/1,17:20:36:11,,,,center/12271.jpg,0.128530186,7.364237347,0.128530186,,,,,,,,7.16,7.364237347,0.124965572,0
2018/7/1,17:20:36:40,,,,center/12272.jpg,0.126621806,7.254895195,0.126621806,,,,,,,,6.96,7.254895195,0.121474914,0
2018/7/1,17:20:36:110,,,,center/12273.jpg,0.124152731,7.1134276,0.124152731,,,,,,,,6.66,7.1134276,0.116238926,0
2018/7/1,17:20:36:140,,,,center/12274.jpg,-0.203433639,6.976993769,0.121771511,,,,,,,,6.55,6.976993769,0.114319064,1
2018/7/1,17:20:36:204,,,,center/12275.jpg,0.118218315,6.773410601,0.118218315,,,,,,,,5.95,6.773410601,0.103847089,0
2018/7/1,17:20:36:275,,,,center/12276.jpg,0.112800925,6.463017024,0.112800925,,,,,,,,4.84,6.463017024,0.084473934,0
2018/7/1,17:20:36:305,,,,center/12277.jpg,0.107034902,6.132648259,0.107034902,,,,,,,,4.34,6.132648259,0.075747288,0
2018/7/1,17:20:36:373,,,,center/12278.jpg,-0.53091751,5.725680876,0.099931982,,,,,,,,3.23,5.725680876,0.056374134,1
2018/7/1,17:20:36:463,,,,center/12279.jpg,0.092185913,5.281863863,0.092185913,,,,,,,,2.42,5.281863863,0.042236967,0
2018/7/1,17:20:36:503,,,,center/12280.jpg,0.085149684,4.878717596,0.085149684,,,,,,,,2.42,4.878717596,0.042236967,0
2018/7/1,17:20:36:573,,,,center/12281.jpg,0.078619547,4.504568328,0.078619547,,,,,,,,2.32,4.504568328,0.040491638,0
2018/7/1,17:20:36:602,,,,center/12282.jpg,0.072742609,4.167844577,0.072742609,,,,,,,,2.32,4.167844577,0.040491638,0
2018/7/1,17:20:36:661,,,,center/12283.jpg,0.067486259,3.866677874,0.067486259,,,,,,,,2.32,3.866677874,0.040491638,0
2018/7/1,17:20:36:702,,,,center/12284.jpg,0.669001987,3.599194632,0.062817796,,,,,,,,2.32,3.599194632,0.040491638,1
2018/7/1,17:20:36:764,,,,center/12285.jpg,0.058704419,3.363515527,0.058704419,,,,,,,,2.32,3.363515527,0.040491638,0
2018/7/1,17:20:36:835,,,,center/12286.jpg,0.055113216,3.157754743,0.055113216,,,,,,,,2.32,3.157754743,0.040491638,0
2018/7/1,17:20:36:892,,,,center/12287.jpg,-0.301670373,2.980019074,0.052011144,,,,,,,,2.32,2.980019074,0.040491638,1
2018/7/1,17:20:36:933,,,,center/12288.jpg,0.049365011,2.828406815,0.049365011,,,,,,,,2.32,2.828406815,0.040491638,0
2018/7/1,17:20:37:24,,,,center/12289.jpg,-0.831653662,2.758104233,0.048137999,,,,,,,,2.62,2.758104233,0.045727626,1
2018/7/1,17:20:37:65,,,,center/12290.jpg,0.047205363,2.704668145,0.047205363,,,,,,,,2.62,2.704668145,0.045727626,0
2018/7/1,17:20:37:123,,,,center/12291.jpg,0.047420792,2.717011308,0.047420792,,,,,,,,2.72,2.717011308,0.047472955,0
2018/7/1,17:20:37:163,,,,center/12292.jpg,0.376944885,2.721161015,0.047493218,,,,,,,,2.72,2.721161015,0.047472955,1
2018/7/1,17:20:37:233,,,,center/12293.jpg,0.785385973,2.677739452,0.046735369,,,,,,,,2.62,2.677739452,0.045727626,1
2018/7/1,17:20:37:293,,,,center/12294.jpg,0.046213907,2.647861894,0.046213907,,,,,,,,2.62,2.647861894,0.045727626,0
2018/7/1,17:20:37:362,,,,center/12295.jpg,0.039532967,2.265072219,0.039532967,,,,,,,,0,2.265072219,0,0
2018/7/1,17:20:37:391,,,,center/12296.jpg,0.747658323,2.383374096,0.041597725,,,,,,,,2.72,2.383374096,0.047472955,1
2018/7/1,17:20:37:462,,,,center/12297.jpg,0.043286891,2.48015619,0.043286891,,,,,,,,2.72,2.48015619,0.047472955,0
2018/7/1,17:20:37:520,,,,center/12298.jpg,-0.795540955,2.557361826,0.044634383,,,,,,,,2.72,2.557361826,0.047472955,1
2018/7/1,17:20:37:592,,,,center/12299.jpg,0.549092442,2.616952504,0.045674437,,,,,,,,2.72,2.616952504,0.047472955,1
2018/7/1,17:20:37:651,,,,center/12300.jpg,0.047610446,2.727877645,0.047610446,,,,,,,,3.03,2.727877645,0.052883475,0
2018/7/1,17:20:37:692,,,,center/12301.jpg,0.80330813,2.81792796,0.04918212,,,,,,,,3.03,2.81792796,0.052883475,1
2018/7/1,17:20:37:750,,,,center/12302.jpg,0.051416351,2.945939967,0.051416351,,,,,,,,3.33,2.945939967,0.058119463,0
2018/7/1,17:20:37:788,,,,center/12303.jpg,0.39059257,3.085684552,0.053855354,,,,,,,,3.53,3.085684552,0.061610122,1
2018/7/1,17:20:37:859,,,,center/12304.jpg,0.056973601,3.264346947,0.056973601,,,,,,,,3.93,3.264346947,0.068591438,0
2018/7/1,17:20:37:887,,,,center/12305.jpg,0.059634771,3.416820767,0.059634771,,,,,,,,3.93,3.416820767,0.068591438,0
2018/7/1,17:20:37:957,,,,center/12306.jpg,-0.349652113,3.619899513,0.063179164,,,,,,,,4.44,3.619899513,0.077492617,1
2018/7/1,17:20:38:14,,,,center/12307.jpg,0.068190381,3.90702112,0.068190381,,,,,,,,5.34,3.90702112,0.09320058,0
2018/7/1,17:20:38:55,,,,center/12308.jpg,-0.338249389,4.269800953,0.074522084,,,,,,,,6.35,4.269800953,0.110828406,1
2018/7/1,17:20:38:115,,,,center/12309.jpg,0.542446629,4.694115218,0.081927765,,,,,,,,7.36,4.694115218,0.128456231,1
2018/7/1,17:20:38:155,,,,center/12310.jpg,0.960547206,5.11620083,0.089294548,,,,,,,,7.76,5.11620083,0.135437548,1
2018/7/1,17:20:38:212,,,,center/12311.jpg,0.81765534,5.564314333,0.097115604,,,,,,,,8.47,5.564314333,0.147829385,1
2018/7/1,17:20:38:253,,,,center/12312.jpg,0.771397369,6.017037832,0.10501712,,,,,,,,8.97,6.017037832,0.156556031,1
2018/7/1,17:20:38:282,,,,center/12313.jpg,-0.268900321,6.465967165,0.112852414,,,,,,,,9.38,6.465967165,0.163711881,1
2018/7/1,17:20:38:313,,,,center/12314.jpg,0.120611524,6.910531413,0.120611524,,,,,,,,9.78,6.910531413,0.170693198,0
2018/7/1,17:20:38:353,,,,center/12315.jpg,0.128626754,7.369770251,0.128626754,,,,,,,,10.39,7.369770251,0.181339706,0
2018/7/1,17:20:38:415,,,,center/12316.jpg,0.385630622,7.884618771,0.137612555,,,,,,,,11.5,7.884618771,0.200712861,1
2018/7/1,17:20:38:483,,,,center/12317.jpg,0.147853815,8.471399719,0.147853815,,,,,,,,12.91,8.471399719,0.225322003,0
2018/7/1,17:20:38:541,,,,center/12318.jpg,0.158113026,9.059209218,0.158113026,,,,,,,,13.51,9.059209218,0.235793978,0
2018/7/1,17:20:38:581,,,,center/12319.jpg,0.167698905,9.608439629,0.167698905,,,,,,,,13.61,9.608439629,0.237539307,0
2018/7/1,17:20:38:680,,,,center/12320.jpg,0.725834297,10.13824901,0.176945823,,,,,,,,13.92,10.13824901,0.242949828,1
2018/7/1,17:20:38:750,,,,center/12321.jpg,0.186575129,10.68996764,0.186575129,,,,,,,,14.72,10.68996764,0.256912462,0
2018/7/1,17:20:38:807,,,,center/12322.jpg,0.196971568,11.2856397,0.196971568,,,,,,,,15.83,11.2856397,0.276285616,0
2018/7/1,17:20:38:847,,,,center/12323.jpg,-0.024539022,11.92787585,0.208180703,,,,,,,,17.040001,11.92787585,0.297404117,1
2018/7/1,17:20:38:947,,,,center/12324.jpg,0.220871385,12.65499837,0.220871385,,,,,,,,18.860001,12.65499837,0.329169109,0
2018/7/1,17:20:39:4,,,,center/12325.jpg,0.233035269,13.35193763,0.233035269,,,,,,,,19.16,13.35193763,0.334405079,0
2018/7/1,17:20:39:43,,,,center/12326.jpg,0.244314034,13.99816326,0.244314034,,,,,,,,19.16,13.99816326,0.334405079,0
2018/7/1,17:20:39:110,,,,center/12327.jpg,0.254739853,14.59551872,0.254739853,,,,,,,,19.16,14.59551872,0.334405079,0
2018/7/1,17:20:39:168,,,,center/12328.jpg,-0.472695632,15.14585011,0.264344948,,,,,,,,19.16,15.14585011,0.334405079,1
2018/7/1,17:20:39:239,,,,center/12329.jpg,0.273307412,15.65936149,0.273307412,,,,,,,,19.26,15.65936149,0.336150408,0
2018/7/1,17:20:39:305,,,,center/12330.jpg,0.281658798,16.13786065,0.281658798,,,,,,,,19.360001,16.13786065,0.337895755,0
2018/7/1,17:20:39:373,,,,center/12331.jpg,0.289430554,16.58314948,0.289430554,,,,,,,,19.459999,16.58314948,0.339641049,0
2018/7/1,17:20:39:402,,,,center/12332.jpg,0.296491325,16.98770186,0.296491325,,,,,,,,19.459999,16.98770186,0.339641049,0
2018/7/1,17:20:39:442,,,,center/12333.jpg,0.302873584,17.35337841,0.302873584,,,,,,,,19.459999,17.35337841,0.339641049,0
2018/7/1,17:20:39:502,,,,center/12334.jpg,0.308609881,17.68204398,0.308609881,,,,,,,,19.459999,17.68204398,0.339641049,0
2018/7/1,17:20:39:570,,,,center/12335.jpg,0.313732843,17.97556813,0.313732843,,,,,,,,19.459999,17.97556813,0.339641049,0
2018/7/1,17:20:39:638,,,,center/12336.jpg,0.318068837,18.22400226,0.318068837,,,,,,,,19.360001,18.22400226,0.337895755,0
2018/7/1,17:20:39:711,,,,center/12337.jpg,0.32140892,18.41537491,0.32140892,,,,,,,,19.16,18.41537491,0.334405079,0
2018/7/1,17:20:39:800,,,,center/12338.jpg,0.32373686,18.54875609,0.32373686,,,,,,,,18.959999,18.54875609,0.330914403,0
2018/7/1,17:20:39:869,,,,center/12339.jpg,-0.399939042,18.595017,0.324544266,,,,,,,,18.66,18.595017,0.325678433,1
2018/7/1,17:20:39:928,,,,center/12340.jpg,0.323177466,18.51670515,0.323177466,,,,,,,,18.35,18.51670515,0.320267912,0
2018/7/1,17:20:39:967,,,,center/12341.jpg,-0.534303904,18.34916628,0.320253361,,,,,,,,17.75,18.34916628,0.309795937,1
2018/7/1,17:20:40:69,,,,center/12342.jpg,0.312486241,17.90414306,0.312486241,,,,,,,,15.03,17.90414306,0.262322982,0
2018/7/1,17:20:40:126,,,,center/12343.jpg,-0.541101425,17.34343835,0.302700098,,,,,,,,13.21,17.34343835,0.23055799,1
2018/7/1,17:20:40:166,,,,center/12344.jpg,0.292707543,16.77090712,0.292707543,,,,,,,,12.5,16.77090712,0.218166153,0
2018/7/1,17:20:40:233,,,,center/12345.jpg,0.280951112,16.09731323,0.280951112,,,,,,,,10.59,16.09731323,0.184830365,0
2018/7/1,17:20:40:263,,,,center/12346.jpg,0.26953135,15.44300904,0.26953135,,,,,,,,10.18,15.44300904,0.177674515,0
2018/7/1,17:20:40:324,,,,center/12347.jpg,0.671950865,14.76346331,0.257671039,,,,,,,,9.18,14.76346331,0.160221223,1
2018/7/1,17:20:40:365,,,,center/12348.jpg,0.245898692,14.08895748,0.245898692,,,,,,,,8.57,14.08895748,0.149574714,0
2018/7/1,17:20:40:432,,,,center/12349.jpg,0.233829791,13.39746037,0.233829791,,,,,,,,7.66,13.39746037,0.133692218,0
2018/7/1,17:20:40:489,,,,center/12350.jpg,-0.658519675,12.70535369,0.221750251,,,,,,,,6.96,12.70535369,0.121474914,1
2018/7/1,17:20:40:528,,,,center/12351.jpg,0.209648337,12.0119651,0.209648337,,,,,,,,6.25,12.0119651,0.109083076,0
2018/7/1,17:20:40:628,,,,center/12352.jpg,1.038873742,11.30315074,0.197277193,,,,,,,,5.34,11.30315074,0.09320058,1
2018/7/1,17:20:40:657,,,,center/12353.jpg,0.185798532,10.64547193,0.185798532,,,,,,,,5.34,10.64547193,0.09320058,0
2018/7/1,17:20:40:696,,,,center/12354.jpg,0.17504718,10.0294648,0.17504718,,,,,,,,5.24,10.0294648,0.091455251,0
2018/7/1,17:20:40:752,,,,center/12355.jpg,0.16499142,9.453312171,0.16499142,,,,,,,,5.14,9.453312171,0.089709922,0
2018/7/1,17:20:40:792,,,,center/12356.jpg,0.155317943,8.89906278,0.155317943,,,,,,,,4.84,8.89906278,0.084473934,0
2018/7/1,17:20:40:893,,,,center/12357.jpg,0.144482435,8.278233867,0.144482435,,,,,,,,3.43,8.278233867,0.059864792,0
2018/7/1,17:20:40:959,,,,center/12358.jpg,0.132882077,7.613582322,0.132882077,,,,,,,,2.22,7.613582322,0.038746309,0
2018/7/1,17:20:40:988,,,,center/12359.jpg,0.12135159,6.952934041,0.12135159,,,,,,,,1.61,6.952934041,0.0280998,0
2018/7/1,17:20:41:56,,,,center/12360.jpg,0.705060792,6.311548427,0.110157299,,,,,,,,1.21,6.311548427,0.021118484,1
2018/7/1,17:20:41:85,,,,center/12361.jpg,-0.385278466,5.711133114,0.099678075,,,,,,,,1.11,5.711133114,0.019373154,1
2018/7/1,17:20:41:155,,,,center/12362.jpg,0.090162057,5.165905429,0.090162057,,,,,,,,1.21,5.165905429,0.021118484,0
2018/7/1,17:20:41:184,,,,center/12363.jpg,-0.462640333,4.665647559,0.08143091,,,,,,,,1.21,4.665647559,0.021118484,1
2018/7/1,17:20:41:224,,,,center/12364.jpg,0.073299114,4.199729941,0.073299114,,,,,,,,1.11,4.199729941,0.019373154,0
