time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az,angle,angle_smooth.1,angle_convert_org,Anamoly
2018/7/1,17:11:38:167,,,,center/2211.jpg,0.017968251,1.0295049440000001,0.017968251,,,,,,,,1.11,1.0295049440000001,0.019373154,0
2018/7/1,17:11:38:237,,,,center/2212.jpg,-0.5384675338897303,1.0667906870000001,0.01861901,,,,,,,,1.11,1.0667906870000001,0.019373154,1
2018/7/1,17:11:38:266,,,,center/2213.jpg,0.019574489,1.12153565,0.019574489,,,,,,,,1.21,1.12153565,0.021118484,0
2018/7/1,17:11:38:368,,,,center/2214.jpg,0.020267521,1.161243422,0.020267521,,,,,,,,1.21,1.161243422,0.021118484,0
2018/7/1,17:11:38:398,,,,center/2215.jpg,0.016411055,0.940284179,0.016411055,,,,,,,,0.0,0.940284179,0.0,0
2018/7/1,17:11:38:468,,,,center/2216.jpg,0.017868229,1.023774144,0.017868229,,,,,,,,1.21,1.023774144,0.021118484,0
2018/7/1,17:11:38:498,,,,center/2217.jpg,0.5922786647611469,1.11063736,0.019384278,,,,,,,,1.31,1.11063736,0.022863812999999997,1
2018/7/1,17:11:38:568,,,,center/2218.jpg,0.6459832324812237,1.200138465,0.020946367,,,,,,,,1.41,1.200138465,0.024609142,1
2018/7/1,17:11:38:598,,,,center/2219.jpg,0.022179082000000003,1.270767817,0.022179082000000003,,,,,,,,1.41,1.270767817,0.024609142,0
2018/7/1,17:11:38:658,,,,center/2220.jpg,0.023524282999999997,1.347842142,0.023524282999999997,,,,,,,,1.51,1.347842142,0.026354471,0
2018/7/1,17:11:38:699,,,,center/2221.jpg,0.8950276100746082,1.4073154369999998,0.024562287999999998,,,,,,,,1.51,1.4073154369999998,0.026354471,1
2018/7/1,17:11:38:766,,,,center/2222.jpg,0.025327727,1.4511718830000002,0.025327727,,,,,,,,1.51,1.4511718830000002,0.026354471,0
2018/7/1,17:11:38:833,,,,center/2223.jpg,0.026351472999999997,1.509828217,0.026351472999999997,,,,,,,,1.61,1.509828217,0.028099799999999998,0
2018/7/1,17:11:38:922,,,,center/2224.jpg,0.027104374,1.5529662430000002,0.027104374,,,,,,,,1.61,1.5529662430000002,0.028099799999999998,0
2018/7/1,17:11:38:962,,,,center/2225.jpg,-0.6093493198104992,1.582599859,0.027621577999999997,,,,,,,,1.61,1.582599859,0.028099799999999998,1
2018/7/1,17:11:39:29,,,,center/2226.jpg,0.025814116,1.47903992,0.025814116,,,,,,,,1.21,1.47903992,0.021118484,0
2018/7/1,17:11:39:87,,,,center/2227.jpg,0.32679448473665274,1.376140666,0.024018185,,,,,,,,1.11,1.376140666,0.019373154,1
2018/7/1,17:11:39:126,,,,center/2228.jpg,0.43286057465515043,1.315697487,0.022963253,,,,,,,,1.21,1.315697487,0.021118484,1
2018/7/1,17:11:39:186,,,,center/2229.jpg,0.022182913,1.270987305,0.022182913,,,,,,,,1.21,1.270987305,0.021118484,0
2018/7/1,17:11:39:227,,,,center/2230.jpg,0.021642075,1.239999585,0.021642075,,,,,,,,1.21,1.239999585,0.021118484,0
2018/7/1,17:11:39:284,,,,center/2231.jpg,0.021305058999999998,1.220689975,0.021305058999999998,,,,,,,,1.21,1.220689975,0.021118484,0
2018/7/1,17:11:39:323,,,,center/2232.jpg,-0.20951967539402439,1.210984552,0.021135667,,,,,,,,1.21,1.210984552,0.021118484,1
2018/7/1,17:11:39:390,,,,center/2233.jpg,0.5062215998220791,1.209005203,0.021101121,,,,,,,,1.21,1.209005203,0.021118484,1
2018/7/1,17:11:39:490,,,,center/2234.jpg,0.019911295,1.140833164,0.019911295,,,,,,,,1.01,1.140833164,0.017627825,0
2018/7/1,17:11:39:556,,,,center/2235.jpg,0.018597766,1.065573525,0.018597766,,,,,,,,0.91,1.065573525,0.015882496,0
2018/7/1,17:11:39:614,,,,center/2236.jpg,0.018089428,1.036447897,0.018089428,,,,,,,,1.01,1.036447897,0.017627825,0
2018/7/1,17:11:39:656,,,,center/2237.jpg,0.017779566,1.01869412,0.017779566,,,,,,,,1.01,1.01869412,0.017627825,0
2018/7/1,17:11:39:756,,,,center/2238.jpg,0.014978844,0.858224537,0.014978844,,,,,,,,0.3,0.858224537,0.005235988,0
2018/7/1,17:11:39:814,,,,center/2239.jpg,0.011129064,0.637648412,0.011129064,,,,,,,,-0.3,0.637648412,-0.005235988,0
2018/7/1,17:11:39:854,,,,center/2240.jpg,0.006662063,0.38170808100000003,0.006662063,,,,,,,,-0.81,0.38170808100000003,-0.014137166999999999,0
2018/7/1,17:11:39:912,,,,center/2241.jpg,0.001903421,0.10905801300000001,0.001903421,,,,,,,,-1.21,0.10905801300000001,-0.021118484,0
2018/7/1,17:11:39:950,,,,center/2242.jpg,-0.002294974,-0.13149229999999998,-0.002294974,,,,,,,,-1.21,-0.13149229999999998,-0.021118484,0
2018/7/1,17:11:40:21,,,,center/2243.jpg,-0.38229055059341066,-0.341827599,-0.005966017,,,,,,,,-1.21,-0.341827599,-0.021118484,1
2018/7/1,17:11:40:77,,,,center/2244.jpg,0.8574128193722526,-0.52383986,-0.00914273,,,,,,,,-1.21,-0.52383986,-0.021118484,1
2018/7/1,17:11:40:117,,,,center/2245.jpg,-0.011858279,-0.679429373,-0.011858279,,,,,,,,-1.21,-0.679429373,-0.021118484,0
2018/7/1,17:11:40:182,,,,center/2246.jpg,-0.35293011124319085,-0.793469999,-0.013848663999999998,,,,,,,,-1.11,-0.793469999,-0.019373154,1
2018/7/1,17:11:40:248,,,,center/2247.jpg,-0.015469916,-0.8863609159999999,-0.015469916,,,,,,,,-1.11,-0.8863609159999999,-0.019373154,0
2018/7/1,17:11:40:309,,,,center/2248.jpg,-0.016336235,-0.9359973429999999,-0.016336235,,,,,,,,-1.01,-0.9359973429999999,-0.017627825,0
2018/7/1,17:11:40:347,,,,center/2249.jpg,-0.7690014519085785,-0.971250245,-0.016951513999999997,,,,,,,,-1.01,-0.971250245,-0.017627825,1
2018/7/1,17:11:40:414,,,,center/2250.jpg,-0.017351232,-0.99415238,-0.017351232,,,,,,,,-1.01,-0.99415238,-0.017627825,0
2018/7/1,17:11:40:481,,,,center/2251.jpg,0.24475741795822908,-1.066118514,-0.018607278,,,,,,,,-1.21,-1.066118514,-0.021118484,1
2018/7/1,17:11:40:509,,,,center/2252.jpg,-0.019565745,-1.121034646,-0.019565745,,,,,,,,-1.21,-1.121034646,-0.021118484,0
2018/7/1,17:11:40:579,,,,center/2253.jpg,-0.020261391,-1.160892196,-0.020261391,,,,,,,,-1.21,-1.160892196,-0.021118484,0
2018/7/1,17:11:40:646,,,,center/2254.jpg,-0.020729493,-1.187712499,-0.020729493,,,,,,,,-1.21,-1.187712499,-0.021118484,0
2018/7/1,17:11:40:713,,,,center/2255.jpg,-0.021005942000000003,-1.2035518570000001,-0.021005942000000003,,,,,,,,-1.21,-1.2035518570000001,-0.021118484,0
2018/7/1,17:11:40:741,,,,center/2256.jpg,-0.021126871000000002,-1.2104805779999999,-0.021126871000000002,,,,,,,,-1.21,-1.2104805779999999,-0.021118484,0
2018/7/1,17:11:40:840,,,,center/2257.jpg,0.7873817134041798,-1.2092534990000001,-0.021105455,,,,,,,,-1.21,-1.2092534990000001,-0.021118484,1
2018/7/1,17:11:40:878,,,,center/2258.jpg,-0.6098982039952349,-1.210899324,-0.02113418,,,,,,,,-1.21,-1.210899324,-0.021118484,1
2018/7/1,17:11:40:935,,,,center/2259.jpg,-0.019936815,-1.142295396,-0.019936815,,,,,,,,-1.01,-1.142295396,-0.017627825,0
2018/7/1,17:11:40:973,,,,center/2260.jpg,-0.018617746,-1.0667182659999999,-0.018617746,,,,,,,,-0.91,-1.0667182659999999,-0.015882496,0
2018/7/1,17:11:41:40,,,,center/2261.jpg,-0.016547574,-0.948106188,-0.016547574,,,,,,,,-0.61,-0.948106188,-0.010646508,0
2018/7/1,17:11:41:138,,,,center/2262.jpg,-0.01450351,-0.830989902,-0.01450351,,,,,,,,-0.5,-0.830989902,-0.008726646,0
2018/7/1,17:11:41:204,,,,center/2263.jpg,-0.012511833,-0.716875255,-0.012511833,,,,,,,,-0.4,-0.716875255,-0.006981317,0
2018/7/1,17:11:41:233,,,,center/2264.jpg,-0.009715838000000001,-0.55667653,-0.009715838000000001,,,,,,,,0.0,-0.55667653,0.0,0
2018/7/1,17:11:41:272,,,,center/2265.jpg,-0.008306014,-0.47589958299999996,-0.008306014,,,,,,,,-0.3,-0.47589958299999996,-0.005235988,0
2018/7/1,17:11:41:302,,,,center/2266.jpg,-0.007210166,-0.413112081,-0.007210166,,,,,,,,-0.3,-0.413112081,-0.005235988,0
2018/7/1,17:11:41:401,,,,center/2267.jpg,-0.005600606,-0.32089107,-0.005600606,,,,,,,,-0.1,-0.32089107,-0.0017453289999999999,0
2018/7/1,17:11:41:467,,,,center/2268.jpg,-0.0036401640000000004,-0.208566059,-0.0036401640000000004,,,,,,,,0.1,-0.208566059,0.0017453289999999999,0
2018/7/1,17:11:41:497,,,,center/2269.jpg,-0.002046221,-0.11723985,-0.002046221,,,,,,,,0.1,-0.11723985,0.0017453289999999999,0
2018/7/1,17:11:41:536,,,,center/2270.jpg,-0.000422546,-0.024210107,-0.000422546,,,,,,,,0.2,-0.024210107,0.0034906579999999998,0
2018/7/1,17:11:41:565,,,,center/2271.jpg,0.0008657360000000001,0.049602994000000004,0.0008657360000000001,,,,,,,,0.2,0.049602994000000004,0.0034906579999999998,0
2018/7/1,17:11:41:604,,,,center/2272.jpg,0.001852924,0.10616473800000001,0.001852924,,,,,,,,0.2,0.10616473800000001,0.0034906579999999998,0
2018/7/1,17:11:41:666,,,,center/2273.jpg,-0.7161177031195559,0.09944055199999999,0.001735565,,,,,,,,0.1,0.09944055199999999,0.0017453289999999999,1
2018/7/1,17:11:41:732,,,,center/2274.jpg,0.001759265,0.100798459,0.001759265,,,,,,,,0.1,0.100798459,0.0017453289999999999,0
2018/7/1,17:11:41:798,,,,center/2275.jpg,0.002507296,0.143657483,0.002507296,,,,,,,,0.2,0.143657483,0.0034906579999999998,0
2018/7/1,17:11:41:865,,,,center/2276.jpg,0.8345897578626436,0.20170024399999997,0.003520333,,,,,,,,0.3,0.20170024399999997,0.005235988,1
2018/7/1,17:11:41:966,,,,center/2277.jpg,0.005743578,0.32908279100000004,0.005743578,,,,,,,,0.71,0.32908279100000004,0.012391837,0
2018/7/1,17:11:41:996,,,,center/2278.jpg,0.007577839,0.434178195,0.007577839,,,,,,,,0.71,0.434178195,0.012391837,0
2018/7/1,17:11:42:63,,,,center/2279.jpg,0.5283324101767723,0.518923516,0.009056924000000001,,,,,,,,0.71,0.518923516,0.012391837,1
2018/7/1,17:11:42:129,,,,center/2280.jpg,0.3019825823262853,0.585272583,0.010214933,,,,,,,,0.71,0.585272583,0.012391837,1
2018/7/1,17:11:42:227,,,,center/2281.jpg,0.5037850492687965,0.6591991779999999,0.011505196,,,,,,,,0.81,0.6591991779999999,0.014137166999999999,1
2018/7/1,17:11:42:294,,,,center/2282.jpg,0.012893421,0.738738637,0.012893421,,,,,,,,0.91,0.738738637,0.015882496,0
2018/7/1,17:11:42:322,,,,center/2283.jpg,0.3563226742082217,0.800417486,0.01396992,,,,,,,,0.91,0.800417486,0.015882496,1
2018/7/1,17:11:42:361,,,,center/2284.jpg,0.010960716,0.628002753,0.010960716,,,,,,,,0.0,0.628002753,0.0,0
2018/7/1,17:11:42:389,,,,center/2285.jpg,0.012461796,0.7140083220000001,0.012461796,,,,,,,,0.91,0.7140083220000001,0.015882496,0
2018/7/1,17:11:42:427,,,,center/2286.jpg,-0.3256444047642001,0.781490395,0.01363958,,,,,,,,0.91,0.781490395,0.015882496,1
2018/7/1,17:11:42:488,,,,center/2287.jpg,0.015301485,0.876710512,0.015301485,,,,,,,,1.11,0.876710512,0.019373154,0
2018/7/1,17:11:42:527,,,,center/2288.jpg,0.5459972001686877,0.972852052,0.016979471,,,,,,,,1.21,0.972852052,0.021118484,1
2018/7/1,17:11:42:584,,,,center/2289.jpg,0.018670383000000002,1.0697341809999998,0.018670383000000002,,,,,,,,1.31,1.0697341809999998,0.022863812999999997,0
2018/7/1,17:11:42:622,,,,center/2290.jpg,0.020019456,1.147030354,0.020019456,,,,,,,,1.31,1.147030354,0.022863812999999997,0
2018/7/1,17:11:42:688,,,,center/2291.jpg,-0.34557072448446896,0.9278777659999999,0.016194522,,,,,,,,0.0,0.9278777659999999,0.0,1
2018/7/1,17:11:42:787,,,,center/2292.jpg,0.014568671000000002,0.8347233540000001,0.014568671000000002,,,,,,,,0.61,0.8347233540000001,0.010646508,0
2018/7/1,17:11:42:856,,,,center/2293.jpg,0.011990586999999999,0.6870100379999999,0.011990586999999999,,,,,,,,0.2,0.6870100379999999,0.0034906579999999998,0
2018/7/1,17:11:42:922,,,,center/2294.jpg,-0.26406887574357546,0.563209669,0.009829863000000001,,,,,,,,0.2,0.563209669,0.0034906579999999998,1
2018/7/1,17:11:42:951,,,,center/2295.jpg,0.007449257,0.42681102200000004,0.007449257,,,,,,,,0.0,0.42681102200000004,0.0,0
2018/7/1,17:11:42:990,,,,center/2296.jpg,0.8902654391548899,0.35242818,0.006151032,,,,,,,,0.2,0.35242818,0.0034906579999999998,1
2018/7/1,17:11:43:50,,,,center/2297.jpg,0.0047568079999999995,0.272545023,0.0047568079999999995,,,,,,,,0.1,0.272545023,0.0017453289999999999,0
2018/7/1,17:11:43:89,,,,center/2298.jpg,0.003674937,0.210558356,0.003674937,,,,,,,,0.1,0.210558356,0.0017453289999999999,0
2018/7/1,17:11:43:154,,,,center/2299.jpg,0.002870852,0.16448770199999999,0.002870852,,,,,,,,0.1,0.16448770199999999,0.0017453289999999999,0
2018/7/1,17:11:43:222,,,,center/2300.jpg,0.001822928,0.104446098,0.001822928,,,,,,,,0.0,0.104446098,0.0,0
2018/7/1,17:11:43:250,,,,center/2301.jpg,0.00104876,0.060089509000000006,0.00104876,,,,,,,,0.0,0.060089509000000006,0.0,0
2018/7/1,17:11:43:319,,,,center/2302.jpg,-0.7765120769034982,0.029406653999999997,0.000513243,,,,,,,,0.0,0.029406653999999997,0.0,1
2018/7/1,17:11:43:348,,,,center/2303.jpg,-0.000379813,-0.021761655,-0.000379813,,,,,,,,-0.1,-0.021761655,-0.0017453289999999999,0
2018/7/1,17:11:43:417,,,,center/2304.jpg,-0.5916275548594138,-0.126363746,-0.002205463,,,,,,,,-0.4,-0.126363746,-0.006981317,1
2018/7/1,17:11:43:483,,,,center/2305.jpg,-0.4726733821037615,-0.28157149,-0.004914349,,,,,,,,-0.81,-0.28157149,-0.014137166999999999,1
2018/7/1,17:11:43:512,,,,center/2306.jpg,0.7468082186405961,-0.48534422200000005,-0.008470855,,,,,,,,-1.31,-0.48534422200000005,-0.022863812999999997,1
2018/7/1,17:11:43:549,,,,center/2307.jpg,-0.00631506,-0.36182632,-0.00631506,,,,,,,,0.0,-0.36182632,0.0,0
2018/7/1,17:11:43:609,,,,center/2308.jpg,-0.011205268999999999,-0.642014627,-0.011205268999999999,,,,,,,,-2.02,-0.642014627,-0.03525565,0
2018/7/1,17:11:43:648,,,,center/2309.jpg,-0.24012753324328523,-0.889676832,-0.01552779,,,,,,,,-2.02,-0.889676832,-0.03525565,1
2018/7/1,17:11:43:715,,,,center/2310.jpg,-0.01953572,-1.119314325,-0.01953572,,,,,,,,-2.12,-1.119314325,-0.03700098,0
2018/7/1,17:11:43:744,,,,center/2311.jpg,0.7767561630330598,-1.319405738,-0.023027974,,,,,,,,-2.12,-1.319405738,-0.03700098,1
2018/7/1,17:11:43:812,,,,center/2312.jpg,-0.026748967000000002,-1.532602935,-0.026748967000000002,,,,,,,,-2.42,-1.532602935,-0.042236967,0
2018/7/1,17:11:43:872,,,,center/2313.jpg,-0.03131773,-1.7943738040000001,-0.03131773,,,,,,,,-3.03,-1.7943738040000001,-0.052883475,0
2018/7/1,17:11:43:912,,,,center/2314.jpg,0.6823754017271927,-2.083220537,-0.036359057,,,,,,,,-3.53,-2.083220537,-0.061610122,1
2018/7/1,17:11:43:980,,,,center/2315.jpg,-0.043550013,-2.495231986,-0.043550013,,,,,,,,-5.04,-2.495231986,-0.08796459300000001,0
2018/7/1,17:11:44:37,,,,center/2316.jpg,0.5851907367354032,-2.925436485,-0.051058498,,,,,,,,-5.65,-2.925436485,-0.09861110099999999,1
2018/7/1,17:11:44:77,,,,center/2317.jpg,-0.058518981,-3.352890664,-0.058518981,,,,,,,,-6.05,-3.352890664,-0.10559241800000001,0
2018/7/1,17:11:44:137,,,,center/2318.jpg,-0.065775178,-3.768640149,-0.065775178,,,,,,,,-6.35,-3.768640149,-0.11082840599999999,0
2018/7/1,17:11:44:177,,,,center/2319.jpg,-0.072512347,-4.15465149,-0.072512347,,,,,,,,-6.45,-4.15465149,-0.112573735,0
2018/7/1,17:11:44:243,,,,center/2320.jpg,0.6333613776333566,-3.6377754560000004,-0.06349115799999999,,,,,,,,0.0,-3.6377754560000004,0.0,1
2018/7/1,17:11:44:300,,,,center/2321.jpg,-0.07078783599999999,-4.055844311,-0.07078783599999999,,,,,,,,-6.66,-4.055844311,-0.11623892599999999,0
2018/7/1,17:11:44:339,,,,center/2322.jpg,-0.06191025,-3.54719611,-0.06191025,,,,,,,,0.0,-3.54719611,0.0,0
2018/7/1,17:11:44:439,,,,center/2323.jpg,0.7531331670295625,-4.077926168,-0.071173237,,,,,,,,-7.87,-4.077926168,-0.13735741,1
2018/7/1,17:11:44:507,,,,center/2324.jpg,-0.08024851599999999,-4.597901343999999,-0.08024851599999999,,,,,,,,-8.27,-4.597901343999999,-0.144338727,0
2018/7/1,17:11:44:536,,,,center/2325.jpg,-0.08855690699999999,-5.07393708,-0.08855690699999999,,,,,,,,-8.27,-5.07393708,-0.144338727,0
2018/7/1,17:11:44:606,,,,center/2326.jpg,-0.09613077199999999,-5.507887596000001,-0.09613077199999999,,,,,,,,-8.27,-5.507887596000001,-0.144338727,0
2018/7/1,17:11:44:696,,,,center/2327.jpg,-0.10300253599999999,-5.901610695,-0.10300253599999999,,,,,,,,-8.27,-5.901610695,-0.144338727,0
2018/7/1,17:11:44:735,,,,center/2328.jpg,-0.109204693,-6.256968116,-0.109204693,,,,,,,,-8.27,-6.256968116,-0.144338727,0
2018/7/1,17:11:44:765,,,,center/2329.jpg,-0.114769812,-6.575825955,-0.114769812,,,,,,,,-8.27,-6.575825955,-0.144338727,0
2018/7/1,17:11:44:805,,,,center/2330.jpg,0.5659776626526548,-6.8600551460000005,-0.11973054699999999,,,,,,,,-8.27,-6.8600551460000005,-0.144338727,1
2018/7/1,17:11:44:835,,,,center/2331.jpg,-0.12411964699999999,-7.111532035,-0.12411964699999999,,,,,,,,-8.27,-7.111532035,-0.144338727,0
2018/7/1,17:11:44:905,,,,center/2332.jpg,-0.127969966,-7.332139066,-0.127969966,,,,,,,,-8.27,-7.332139066,-0.144338727,0
2018/7/1,17:11:44:968,,,,center/2333.jpg,-0.130556538,-7.480338767999999,-0.130556538,,,,,,,,-7.97,-7.480338767999999,-0.139102739,0
2018/7/1,17:11:44:998,,,,center/2334.jpg,-0.6720936311961794,-7.604588027999999,-0.132725097,,,,,,,,-7.97,-7.604588027999999,-0.139102739,1
2018/7/1,17:11:45:37,,,,center/2335.jpg,-0.134509238,-7.706811786,-0.134509238,,,,,,,,-7.97,-7.706811786,-0.139102739,0
2018/7/1,17:11:45:67,,,,center/2336.jpg,-0.135942806,-7.788949186,-0.135942806,,,,,,,,-7.97,-7.788949186,-0.139102739,0
2018/7/1,17:11:45:98,,,,center/2337.jpg,-0.137059946,-7.852956606,-0.137059946,,,,,,,,-7.97,-7.852956606,-0.139102739,0
2018/7/1,17:11:45:166,,,,center/2338.jpg,-0.9571750055608941,-7.81191571,-0.136343648,,,,,,,,-7.76,-7.81191571,-0.13543754800000002,1
2018/7/1,17:11:45:259,,,,center/2339.jpg,-0.135349824,-7.754973832,-0.135349824,,,,,,,,-7.66,-7.754973832,-0.133692218,0
2018/7/1,17:11:45:298,,,,center/2340.jpg,-0.134176121,-7.687725597999999,-0.134176121,,,,,,,,-7.56,-7.687725597999999,-0.131946889,0
2018/7/1,17:11:45:327,,,,center/2341.jpg,-0.133290817,-7.637001388,-0.133290817,,,,,,,,-7.56,-7.637001388,-0.131946889,0
2018/7/1,17:11:45:366,,,,center/2342.jpg,-0.13265902599999999,-7.600802461000001,-0.13265902599999999,,,,,,,,-7.56,-7.600802461000001,-0.131946889,0
2018/7/1,17:11:45:424,,,,center/2343.jpg,-0.7727673332215619,-7.523391235,-0.131307946,,,,,,,,-7.36,-7.523391235,-0.128456231,1
2018/7/1,17:11:45:464,,,,center/2344.jpg,-0.130264684,-7.463616752,-0.130264684,,,,,,,,-7.36,-7.463616752,-0.128456231,0
2018/7/1,17:11:45:524,,,,center/2345.jpg,0.44224033325568446,-7.3943955720000005,-0.129056547,,,,,,,,-7.26,-7.3943955720000005,-0.126710902,1
2018/7/1,17:11:45:564,,,,center/2346.jpg,-0.128140683,-7.341920468,-0.128140683,,,,,,,,-7.26,-7.341920468,-0.126710902,0
2018/7/1,17:11:45:620,,,,center/2347.jpg,-0.9419515789608197,-7.304195842,-0.127482264,,,,,,,,-7.26,-7.304195842,-0.126710902,1
2018/7/1,17:11:45:662,,,,center/2348.jpg,-0.127045921,-7.2791952129999995,-0.127045921,,,,,,,,-7.26,-7.2791952129999995,-0.126710902,0
2018/7/1,17:11:45:730,,,,center/2349.jpg,-0.126795674,-7.2648571010000005,-0.126795674,,,,,,,,-7.26,-7.2648571010000005,-0.126710902,0
2018/7/1,17:11:45:790,,,,center/2350.jpg,-0.12669556099999998,-7.259121027000001,-0.12669556099999998,,,,,,,,-7.26,-7.259121027000001,-0.126710902,0
2018/7/1,17:11:45:819,,,,center/2351.jpg,-0.126727591,-7.260956214,-0.126727591,,,,,,,,-7.26,-7.260956214,-0.126710902,0
2018/7/1,17:11:45:858,,,,center/2352.jpg,-0.126693711,-7.25901503,-0.126693711,,,,,,,,-7.26,-7.25901503,-0.126710902,0
2018/7/1,17:11:45:887,,,,center/2353.jpg,-0.126728267,-7.26099494,-0.126728267,,,,,,,,-7.26,-7.26099494,-0.126710902,0
2018/7/1,17:11:45:927,,,,center/2354.jpg,-0.12597124699999998,-7.217620912999999,-0.12597124699999998,,,,,,,,-7.16,-7.217620912999999,-0.124965572,0
2018/7/1,17:11:45:956,,,,center/2355.jpg,-0.49740965863720293,-7.159262176,-0.124952695,,,,,,,,-7.06,-7.159262176,-0.12322024300000001,1
2018/7/1,17:11:45:985,,,,center/2356.jpg,-0.124204359,-7.1163856889999995,-0.124204359,,,,,,,,-7.06,-7.1163856889999995,-0.12322024300000001,0
2018/7/1,17:11:46:23,,,,center/2357.jpg,-0.12369108,-7.086976983,-0.12369108,,,,,,,,-7.06,-7.086976983,-0.12322024300000001,0
2018/7/1,17:11:46:85,,,,center/2358.jpg,-0.12337709999999999,-7.068987214,-0.12337709999999999,,,,,,,,-7.06,-7.068987214,-0.12322024300000001,0
2018/7/1,17:11:46:125,,,,center/2359.jpg,-0.11051992699999999,-6.332325453999999,-0.11051992699999999,,,,,,,,0.0,-6.332325453999999,0.0,0
2018/7/1,17:11:46:183,,,,center/2360.jpg,-0.9666190694748156,-6.494129031,-0.113343932,,,,,,,,-7.06,-6.494129031,-0.12322024300000001,1
2018/7/1,17:11:46:221,,,,center/2361.jpg,-0.115732031,-6.630957017999999,-0.115732031,,,,,,,,-7.06,-6.630957017999999,-0.12322024300000001,0
2018/7/1,17:11:46:287,,,,center/2362.jpg,-0.117717704,-6.7447277439999995,-0.117717704,,,,,,,,-7.06,-6.7447277439999995,-0.12322024300000001,0
2018/7/1,17:11:46:350,,,,center/2363.jpg,-0.119660659,-6.85605084,-0.119660659,,,,,,,,-7.16,-6.85605084,-0.124965572,0
2018/7/1,17:11:46:390,,,,center/2364.jpg,-0.121568132,-6.965341017999999,-0.121568132,,,,,,,,-7.26,-6.965341017999999,-0.126710902,0
2018/7/1,17:11:46:420,,,,center/2365.jpg,-0.123446247,-7.072949042,-0.123446247,,,,,,,,-7.36,-7.072949042,-0.128456231,0
