time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_cmd,curv1,curv1_l/r_qin,curv1_l/r_qin_atan,Unnamed: 14,curv6,curv6_l/r_qin,curv6_l/r_qin_atan,angle,Anamoly
,,,,,image/17272.jpg,0.059449474,,,,,0.000427278,0.116134174,0.115616252,,0.000451778,0.122793288,0.122181645,0.059449474,0
,,,,,image/17273.jpg,0.06544218,,,,,0.000451778,0.122793288,0.122181645,,0.000516927,0.140500796,0.139587077,0.06544218,0
,,,,,image/17274.jpg,0.062859972,,,,,0.000516927,0.140500796,0.139587077,,0.000413251,0.112321621,0.11185281,0.062859972,0
,,,,,image/17275.jpg,0.063076665,,,,,0.000413251,0.112321621,0.11185281,,0.00052018,0.141384789,0.140453852,0.063076665,0
,,,,,image/17276.jpg,0.072180514,,,,,0.00052018,0.141384789,0.140453852,,0.000549538,0.149364326,0.148268204,0.072180514,0
,,,,,image/17277.jpg,0.069970733,,,,,0.000549538,0.149364326,0.148268204,,0.000487049,0.132379995,0.13161473,0.069970733,0
,,,,,image/17278.jpg,0.04855951,,,,,0.000487049,0.132379995,0.13161473,,0.000230704,0.062705303,0.062623312,0.04855951,0
,,,,,image/17279.jpg,0.023863868,,,,,0.000230704,0.062705303,0.062623312,,0.000120839,0.032843962,0.032832159,0.023863868,0
,,,,,image/17280.jpg,0.27972286,,,,,0.000120839,0.032843962,0.032832159,,0.000203484,0.055306908,0.055250619,0.022020695,1
,,,,,image/17281.jpg,0.17628243,,,,,0.000203484,0.055306908,0.055250619,,0.000230334,0.06260477,0.062523171,0.029443448,1
,,,,,image/17282.jpg,0.028315684,,,,,0.000230334,0.06260477,0.062523171,,0.00018684,0.050783154,0.050739566,0.028315684,0
,,,,,image/17283.jpg,0.119583157,,,,,0.00018684,0.050783154,0.050739566,,0.000236429,0.064261456,0.064173218,0.028728196,1
,,,,,image/17284.jpg,0.020309195,,,,,0.000236429,0.064261456,0.064173218,,6.28E-05,0.017065218,0.017063562,0.020309195,0
,,,,,image/17285.jpg,0.007851132,,,,,6.28E-05,0.017065218,0.017063562,,5.28E-05,0.014341948,0.014340965,0.007851132,0
,,,,,image/17286.jpg,0.007246672,,,,,5.28E-05,0.014341948,0.014340965,,5.39E-05,0.01464677,0.014645723,0.007246672,0
,,,,,image/17287.jpg,0.012384187,,,,,5.39E-05,0.01464677,0.014645723,,0.000128422,0.034905189,0.034891024,0.012384187,0
,,,,,image/17288.jpg,0.011006369,,,,,0.000128422,0.034905189,0.034891024,,3.36E-05,0.009134706,0.009134451,0.011006369,0
,,,,,image/17289.jpg,0.008450708,,,,,3.36E-05,0.009134706,0.009134451,,9.08E-05,0.024673384,0.024668379,0.008450708,0
,,,,,image/17290.jpg,0.013379237,,,,,9.08E-05,0.024673384,0.024668379,,0.000106168,0.028856574,0.028848568,0.013379237,0
,,,,,image/17291.jpg,0.019134584,,,,,0.000106168,0.028856574,0.028848568,,0.000175592,0.047725954,0.047689767,0.019134584,0
,,,,,image/17292.jpg,0.021702042,,,,,0.000175592,0.047725954,0.047689767,,0.000143997,0.039138365,0.039118399,0.021702042,0
,,,,,image/17293.jpg,0.01800324,,,,,0.000143997,0.039138365,0.039118399,,0.000121069,0.032906429,0.032894559,0.01800324,0
,,,,,image/17294.jpg,0.223930983,,,,,0.000121069,0.032906429,0.032894559,,0.000103453,0.028118583,0.028111176,0.015251434,1
,,,,,image/17295.jpg,0.013678051,,,,,0.000103453,0.028118583,0.028111176,,9.79E-05,0.026607303,0.026601027,0.013678051,0
,,,,,image/17296.jpg,0.005256419,,,,,9.79E-05,0.026607303,0.026601027,,-2.05E-05,-0.005575409,-0.005575351,0.005256419,0
,,,,,image/17297.jpg,-7.86E-05,,,,,-2.05E-05,-0.005575409,-0.005575351,,1.94E-05,0.005260926,0.005260878,-7.86E-05,0
,,,,,image/17298.jpg,-0.002251183,,,,,1.94E-05,0.005260926,0.005260878,,-5.25E-05,-0.014266579,-0.014265612,-0.002251183,0
,,,,,image/17299.jpg,0.243984717,,,,,-5.25E-05,-0.014266579,-0.014265612,,6.69E-05,0.018196338,0.01819433,0.00098218,1
,,,,,image/17300.jpg,-0.009884585,,,,,6.69E-05,0.018196338,0.01819433,,-0.000212645,-0.057796899,-0.057732671,-0.009884585,0
,,,,,image/17301.jpg,-0.034478291,,,,,-0.000212645,-0.057796899,-0.057732671,,-0.000295632,-0.080352761,-0.080180493,-0.034478291,0
,,,,,image/17302.jpg,0.155208935,,,,,-0.000295632,-0.080352761,-0.080180493,,-0.000330643,-0.089868642,-0.089627871,-0.042452091,1
,,,,,image/17303.jpg,-0.038479083,,,,,-0.000330643,-0.089868642,-0.089627871,,-0.000236855,-0.064377178,-0.064288463,-0.038479083,0
,,,,,image/17304.jpg,-0.025909124,,,,,-0.000236855,-0.064377178,-0.064288463,,-0.000144843,-0.039368354,-0.039348034,-0.025909124,0
,,,,,image/17305.jpg,0.062303065,,,,,-0.000144843,-0.039368354,-0.039348034,,-0.000254674,-0.069220455,-0.069110216,-0.027114563,1
,,,,,image/17306.jpg,-0.037698907,,,,,-0.000254674,-0.069220455,-0.069110216,,-0.000301205,-0.081867582,-0.081685413,-0.037698907,0
,,,,,image/17307.jpg,-0.026463629,,,,,-0.000301205,-0.081867582,-0.081685413,,-8.89E-05,-0.024173809,-0.024169102,-0.026463629,0
,,,,,image/17308.jpg,-0.316215535,,,,,-8.89E-05,-0.024173809,-0.024169102,,-0.000131513,-0.035745206,-0.035729994,-0.014974774,1
,,,,,image/17309.jpg,-0.024362365,,,,,-0.000131513,-0.035745206,-0.035729994,,-0.000227366,-0.061797954,-0.061719466,-0.024362365,0
,,,,,image/17310.jpg,-0.018511138,,,,,-0.000227366,-0.061797954,-0.061719466,,-4.53E-05,-0.012325709,-0.012325085,-0.018511138,0
,,,,,image/17311.jpg,0.002882251,,,,,-4.53E-05,-0.012325709,-0.012325085,,8.78E-05,0.023858615,0.02385409,0.002882251,0
,,,,,image/17312.jpg,0.005590326,,,,,8.78E-05,0.023858615,0.02385409,,-5.49E-06,-0.001492787,-0.001492786,0.005590326,0
,,,,,image/17313.jpg,-0.005794397,,,,,-5.49E-06,-0.001492787,-0.001492786,,-7.98E-05,-0.021688202,-0.021684803,-0.005794397,0
,,,,,image/17314.jpg,-0.013229312,,,,,-7.98E-05,-0.021688202,-0.021684803,,-0.000114947,-0.031242606,-0.031232447,-0.013229312,0
,,,,,image/17315.jpg,-0.010848759,,,,,-0.000114947,-0.031242606,-0.031232447,,-4.48E-05,-0.01216319,-0.01216259,-0.010848759,0
,,,,,image/17316.jpg,-0.003787687,,,,,-4.48E-05,-0.01216319,-0.01216259,,-1.10E-05,-0.002988166,-0.002988157,-0.003787687,0
,,,,,image/17317.jpg,0.001844622,,,,,-1.10E-05,-0.002988166,-0.002988157,,3.81E-05,0.010367015,0.010366644,0.001844622,0
,,,,,image/17318.jpg,0.154729578,,,,,3.81E-05,0.010367015,0.010366644,,3.86E-05,0.010479754,0.01047937,0.005211503,1
,,,,,image/17319.jpg,-0.276030948,,,,,3.86E-05,0.010479754,0.01047937,,1.76E-06,0.000478434,0.000478434,0.002739451,1
,,,,,image/17320.jpg,0.001097824,,,,,1.76E-06,0.000478434,0.000478434,,1.44E-05,0.003912882,0.003912862,0.001097824,0
,,,,,image/17321.jpg,0.010745585,,,,,1.44E-05,0.003912882,0.003912862,,0.000143817,0.039089369,0.039069478,0.010745585,0
,,,,,image/17322.jpg,0.023641526,,,,,0.000143817,0.039089369,0.039069478,,0.000204392,0.055553669,0.055496625,0.023641526,0
,,,,,image/17323.jpg,0.023432672,,,,,0.000204392,0.055553669,0.055496625,,0.000140738,0.038252707,0.038234065,0.023432672,0
,,,,,image/17324.jpg,0.023317233,,,,,0.000140738,0.038252707,0.038234065,,0.000202688,0.055090499,0.055034868,0.023317233,0
,,,,,image/17325.jpg,0.320751805,,,,,0.000202688,0.055090499,0.055034868,,0.000362437,0.098510369,0.098193554,0.038307105,1
,,,,,image/17326.jpg,0.058395918,,,,,0.000362437,0.098510369,0.098193554,,0.00050119,0.136223484,0.135390117,0.058395918,0
,,,,,image/17327.jpg,0.054164098,,,,,0.00050119,0.136223484,0.135390117,,0.000299653,0.081445649,0.081266275,0.054164098,0
,,,,,image/17328.jpg,-0.406534162,,,,,0.000299653,0.081445649,0.081266275,,0.000469647,0.127650005,0.126963373,0.052057412,1
,,,,,image/17329.jpg,0.078941461,,,,,0.000469647,0.127650005,0.126963373,,0.000703011,0.191078301,0.188802471,0.078941461,0
,,,,,image/17330.jpg,0.08817843,,,,,0.000703011,0.191078301,0.188802471,,0.000608518,0.165395128,0.16391125,0.08817843,0
,,,,,image/17331.jpg,0.091580603,,,,,0.000608518,0.165395128,0.16391125,,0.000755046,0.205221507,0.202411161,0.091580603,0
,,,,,image/17332.jpg,0.12646163,,,,,0.000755046,0.205221507,0.202411161,,0.001151966,0.313104352,0.303435357,0.12646163,0
,,,,,image/17333.jpg,0.155392538,,,,,0.001151966,0.313104352,0.303435357,,0.001211629,0.32932064,0.318134794,0.155392538,0
,,,,,image/17334.jpg,0.127103352,,,,,0.001211629,0.32932064,0.318134794,,0.000708642,0.192608773,0.190278614,0.127103352,0
,,,,,image/17335.jpg,0.087574787,,,,,0.000708642,0.192608773,0.190278614,,0.000593821,0.16140053,0.160020534,0.087574787,0
,,,,,image/17336.jpg,0.0826381,,,,,0.000593821,0.16140053,0.160020534,,0.00063357,0.17220441,0.170531866,0.0826381,0
,,,,,image/17337.jpg,0.114223383,,,,,0.00063357,0.17220441,0.170531866,,0.001083351,0.294454737,0.286361665,0.114223383,0
,,,,,image/17338.jpg,0.554289655,,,,,0.001083351,0.294454737,0.286361665,,0.001041999,0.283215204,0.275987665,0.140587332,1
,,,,,image/17339.jpg,-0.056517182,,,,,0.001041999,0.283215204,0.275987665,,0.000818902,0.222577485,0.219007464,0.123748782,1
,,,,,image/17340.jpg,0.100909957,,,,,0.000818902,0.222577485,0.219007464,,0.000687121,0.186759357,0.184632365,0.100909957,0
,,,,,image/17341.jpg,0.089327191,,,,,0.000687121,0.186759357,0.184632365,,0.000641697,0.174413356,0.172676398,0.089327191,0
,,,,,image/17342.jpg,0.415449637,,,,,0.000641697,0.174413356,0.172676398,,0.000713536,0.193939091,0.191561029,0.091059357,1
,,,,,image/17343.jpg,0.093585298,,,,,0.000713536,0.193939091,0.191561029,,0.000680071,0.184843214,0.182780165,0.093585298,0
,,,,,image/17344.jpg,0.099431134,,,,,0.000680071,0.184843214,0.182780165,,0.000803226,0.218316931,0.21494437,0.099431134,0
,,,,,image/17345.jpg,0.102921921,,,,,0.000803226,0.218316931,0.21494437,,0.00073334,0.199321755,0.196743316,0.102921921,0
,,,,,image/17346.jpg,0.094437622,,,,,0.00073334,0.199321755,0.196743316,,0.000673327,0.183010243,0.181007172,0.094437622,0
,,,,,image/17347.jpg,0.090801365,,,,,0.000673327,0.183010243,0.181007172,,0.000677857,0.18424152,0.182198287,0.090801365,0
,,,,,image/17348.jpg,0.080044014,,,,,0.000677857,0.18424152,0.182198287,,0.000510891,0.138860091,0.13797777,0.080044014,0
,,,,,image/17349.jpg,0.170667198,,,,,0.000510891,0.138860091,0.13797777,,0.000359817,0.097798196,0.097488176,0.058866487,1
,,,,,image/17350.jpg,-0.062317233,,,,,0.000359817,0.097798196,0.097488176,,0.000393019,0.106822511,0.106418952,0.050976782,1
,,,,,image/17351.jpg,0.048670499,,,,,0.000393019,0.106822511,0.106418952,,0.000325581,0.08849296,0.088263043,0.048670499,0
,,,,,image/17352.jpg,0.042661433,,,,,0.000325581,0.08849296,0.088263043,,0.000303788,0.082569572,0.08238269,0.042661433,0
,,,,,image/17353.jpg,0.042657905,,,,,0.000303788,0.082569572,0.08238269,,0.000325529,0.088478735,0.088248929,0.042657905,0
,,,,,image/17354.jpg,0.044996874,,,,,0.000325529,0.088478735,0.088248929,,0.000338472,0.091996793,0.091738567,0.044996874,0
,,,,,image/17355.jpg,0.046042123,,,,,0.000338472,0.091996793,0.091738567,,0.000341038,0.092694048,0.092429927,0.046042123,0
,,,,,image/17356.jpg,0.062119613,,,,,0.000341038,0.092694048,0.092429927,,0.000578836,0.157327637,0.156048523,0.062119613,0
,,,,,image/17357.jpg,0.077168977,,,,,0.000578836,0.157327637,0.156048523,,0.000565944,0.153823691,0.152627385,0.077168977,0
,,,,,image/17358.jpg,0.058013317,,,,,0.000565944,0.153823691,0.152627385,,0.000292838,0.079593323,0.079425882,0.058013317,0
,,,,,image/17359.jpg,0.037751782,,,,,0.000292838,0.079593323,0.079425882,,0.000263811,0.071703755,0.071581246,0.037751782,0
,,,,,image/17360.jpg,-0.078686843,,,,,0.000263811,0.071703755,0.071581246,,0.000268616,0.07300985,0.072880539,0.036115446,1
,,,,,image/17361.jpg,0.506062807,,,,,0.000268616,0.07300985,0.072880539,,0.000349896,0.095101668,0.094816503,0.04192426,1
,,,,,image/17362.jpg,0.047019346,,,,,0.000349896,0.095101668,0.094816503,,0.000344121,0.093532208,0.093260882,0.047019346,0
,,,,,image/17363.jpg,0.044571595,,,,,0.000344121,0.093532208,0.093260882,,0.00031358,0.085230984,0.085025497,0.044571595,0
,,,,,image/17364.jpg,0.031327592,,,,,0.00031358,0.085230984,0.085025497,,0.000148295,0.040306676,0.04028487,0.031327592,0
,,,,,image/17365.jpg,0.017164521,,,,,0.000148295,0.040306676,0.04028487,,0.000104418,0.028380831,0.028373214,0.017164521,0
,,,,,image/17366.jpg,-0.466427341,,,,,0.000104418,0.028380831,0.028373214,,2.93E-05,0.007955017,0.007954849,0.009082016,1
,,,,,image/17367.jpg,-0.193941333,,,,,2.93E-05,0.007955017,0.007954849,,-1.42E-06,-0.000385963,-0.000385963,0.001892222,1
,,,,,image/17368.jpg,0.011779456,,,,,-1.42E-06,-0.000385963,-0.000385963,,0.000174906,0.04753955,0.047503785,0.011779456,0
,,,,,image/17369.jpg,0.026049722,,,,,0.000174906,0.04753955,0.047503785,,0.000208815,0.056755925,0.056695101,0.026049722,0
,,,,,image/17370.jpg,-0.128263089,,,,,0.000208815,0.056755925,0.056695101,,0.000128953,0.035049335,0.035034993,0.022932524,1
,,,,,image/17371.jpg,-0.251599873,,,,,0.000128953,0.035049335,0.035034993,,2.89E-05,0.007849163,0.007849001,0.010720999,1
,,,,,image/17372.jpg,0.018118408,,,,,2.89E-05,0.007849163,0.007849001,,0.000238097,0.064714744,0.064624629,0.018118408,0
,,,,,image/17373.jpg,0.040948073,,,,,0.000238097,0.064714744,0.064624629,,0.000366056,0.099494026,0.099167663,0.040948073,0
,,,,,image/17374.jpg,0.038835719,,,,,0.000366056,0.099494026,0.099167663,,0.000206896,0.056234379,0.056175214,0.038835719,0
,,,,,image/17375.jpg,0.028194074,,,,,0.000206896,0.056234379,0.056175214,,0.000208468,0.056661603,0.056601081,0.028194074,0
,,,,,image/17376.jpg,0.277141092,,,,,0.000208468,0.056661603,0.056601081,,0.000289415,0.078663087,0.078501434,0.033775629,1
,,,,,image/17377.jpg,-0.111877599,,,,,0.000289415,0.078663087,0.078501434,,0.000284418,0.077304687,0.077151246,0.03891317,1
,,,,,image/17378.jpg,0.03228098,,,,,0.000284418,0.077304687,0.077151246,,0.000191389,0.052019521,0.051972675,0.03228098,0
,,,,,image/17379.jpg,0.44443772,,,,,0.000191389,0.052019521,0.051972675,,0.000267154,0.072612466,0.07248525,0.031114481,1
,,,,,image/17380.jpg,0.039651008,,,,,0.000267154,0.072612466,0.07248525,,0.000317632,0.086332312,0.08611878,0.039651008,0
,,,,,image/17381.jpg,0.037252187,,,,,0.000317632,0.086332312,0.08611878,,0.000231689,0.062973014,0.062889969,0.037252187,0
