time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_cmd,curv1,curv1_l/r_qin,curv1_l/r_qin_atan,Unnamed: 14,curv6,curv6_l/r_qin,curv6_l/r_qin_atan,angle,Anamoly
,,,,,image/27.jpg,-0.20963065399999997,,,,,-0.001707178,-0.464010859,-0.43444407799999996,,-0.0015732489999999999,-0.42760914200000005,-0.404078537,-0.20963065399999997,0
,,,,,image/28.jpg,-0.168990307,,,,,-0.0015732489999999999,-0.42760914200000005,-0.404078537,,-0.001025703,-0.278786091,-0.271882691,-0.168990307,0
,,,,,image/29.jpg,0.27087236863687153,,,,,-0.001025703,-0.278786091,-0.271882691,,-0.0008603780000000001,-0.233850773,-0.2297226,-0.125401323,1
,,,,,image/30.jpg,0.22283560399824678,,,,,-0.0008603780000000001,-0.233850773,-0.2297226,,-0.001049972,-0.285382476,-0.277992865,-0.126928866,1
,,,,,image/31.jpg,-0.155348794,,,,,-0.001049972,-0.285382476,-0.277992865,,-0.001315561,-0.357569549,-0.34340231299999996,-0.155348794,0
,,,,,image/32.jpg,-0.26239795741131644,,,,,-0.001315561,-0.357569549,-0.34340231299999996,,-0.001324347,-0.359957507,-0.345517962,-0.17223006899999999,1
,,,,,image/33.jpg,-0.160065254,,,,,-0.001324347,-0.359957507,-0.345517962,,-0.001116945,-0.303585571,-0.294743055,-0.160065254,0
,,,,,image/34.jpg,-0.13123683,,,,,-0.001116945,-0.303585571,-0.294743055,,-0.000862247,-0.234358838,-0.230204267,-0.13123683,0
,,,,,image/35.jpg,-0.21832103268757577,,,,,-0.000862247,-0.234358838,-0.230204267,,-0.000548487,-0.14907873300000002,-0.147988832,-0.094548275,1
,,,,,image/36.jpg,-0.051721958,,,,,-0.000548487,-0.14907873300000002,-0.147988832,,-0.00021695099999999998,-0.058967202999999996,-0.058899,-0.051721958,0
,,,,,image/37.jpg,0.23196911005326087,,,,,-0.00021695099999999998,-0.058967202999999996,-0.058899,,-0.000121309,-0.032971681,-0.032959741,-0.022964685,1
,,,,,image/38.jpg,-0.4652865621391022,,,,,-0.000121309,-0.032971681,-0.032959741,,-0.000238487,-0.06482084,-0.064730281,-0.024422506,1
,,,,,image/39.jpg,-0.03981292,,,,,-0.000238487,-0.06482084,-0.064730281,,-0.0003488,-0.09480390300000001,-0.09452139999999999,-0.03981292,0
,,,,,image/40.jpg,-0.047681593,,,,,-0.0003488,-0.09480390300000001,-0.09452139999999999,,-0.000355051,-0.096502882,-0.096204974,-0.047681593,0
,,,,,image/41.jpg,-0.043049652,,,,,-0.000355051,-0.096502882,-0.096204974,,-0.000280133,-0.076140262,-0.075993635,-0.043049652,0
,,,,,image/42.jpg,-0.040076261,,,,,-0.000280133,-0.076140262,-0.075993635,,-0.000310934,-0.08451175400000001,-0.084311411,-0.040076261,0
,,,,,image/43.jpg,-0.3406368698170398,,,,,-0.000310934,-0.08451175400000001,-0.084311411,,-0.000329649,-0.08959852199999999,-0.089359908,-0.04341783,1
,,,,,image/44.jpg,0.1831423299693294,,,,,-0.000329649,-0.08959852199999999,-0.089359908,,-0.000347086,-0.09433792,-0.094059547,-0.045854864,1
,,,,,image/45.jpg,-0.027451362000000003,,,,,-0.000347086,-0.09433792,-0.094059547,,-5.79e-05,-0.015747201000000002,-0.0157459,-0.027451362000000003,0
,,,,,image/46.jpg,0.3204414290187963,,,,,-5.79e-05,-0.015747201000000002,-0.0157459,,0.00030439299999999997,0.082733898,0.08254590099999999,0.0167,1
,,,,,image/47.jpg,0.062176906,,,,,0.00030439299999999997,0.082733898,0.08254590099999999,,0.0006170269999999999,0.16770802699999998,0.16616172099999998,0.062176906,0
,,,,,image/48.jpg,-0.11549829597948832,,,,,0.0006170269999999999,0.16770802699999998,0.16616172099999998,,0.000660896,0.179631483,0.177735964,0.085974421,1
,,,,,image/49.jpg,0.5601255069182758,,,,,0.000660896,0.179631483,0.177735964,,0.000702187,0.19085429999999998,0.18858635199999998,0.09158057900000001,1
,,,,,image/50.jpg,0.09177058800000001,,,,,0.000702187,0.19085429999999998,0.18858635199999998,,0.000663783,0.180416152,0.17849600100000002,0.09177058800000001,0
,,,,,image/51.jpg,0.080140403,,,,,0.000663783,0.180416152,0.17849600100000002,,0.000526229,0.143029143,0.142065611,0.080140403,0
,,,,,image/52.jpg,0.058342932,,,,,0.000526229,0.143029143,0.142065611,,0.00033686800000000004,0.0915607,0.09130611699999999,0.058342932,0
,,,,,image/53.jpg,0.040775094,,,,,0.00033686800000000004,0.0915607,0.09130611699999999,,0.000264598,0.071917865,0.071794257,0.040775094,0
,,,,,image/54.jpg,0.034330319,,,,,0.000264598,0.071917865,0.071794257,,0.00024143099999999999,0.065620965,0.065527017,0.034330319,0
,,,,,image/55.jpg,0.032062877000000004,,,,,0.00024143099999999999,0.065620965,0.065527017,,0.00023107799999999999,0.062806881,0.062724491,0.032062877000000004,0
,,,,,image/56.jpg,0.027447713,,,,,0.00023107799999999999,0.062806881,0.062724491,,0.00017329299999999998,0.047101145999999997,0.047066360999999994,0.027447713,0
,,,,,image/57.jpg,0.01662648,,,,,0.00017329299999999998,0.047101145999999997,0.047066360999999994,,7.15e-05,0.019442009,0.01943956,0.01662648,0
,,,,,image/58.jpg,0.38457758844770584,,,,,7.15e-05,0.019442009,0.01943956,,2.07e-05,0.005631045,0.005630986,0.006267636,1
,,,,,image/59.jpg,0.002516379,,,,,2.07e-05,0.005631045,0.005630986,,1.63e-05,0.004434559,0.00443453,0.002516379,0
,,,,,image/60.jpg,-0.01142511,,,,,1.63e-05,0.004434559,0.00443453,,-0.00018461,-0.050177018,-0.05013497099999999,-0.01142511,0
,,,,,image/61.jpg,-0.027942666,,,,,-0.00018461,-0.050177018,-0.05013497099999999,,-0.00022705599999999998,-0.061713860999999995,-0.061635691,-0.027942666,0
,,,,,image/62.jpg,-0.012042207,,,,,-0.00022705599999999998,-0.061713860999999995,-0.061635691,,4.96e-05,0.013467679,0.013466865,-0.012042207,0
,,,,,image/63.jpg,0.005352458,,,,,4.96e-05,0.013467679,0.013466865,,2.9199999999999998e-05,0.007943135,0.007942968,0.005352458,0
,,,,,image/64.jpg,-0.024272928,,,,,2.9199999999999998e-05,0.007943135,0.007942968,,-0.00038786800000000003,-0.10542265,-0.10503468,-0.024272928,0
,,,,,image/65.jpg,-0.06658009599999999,,,,,-0.00038786800000000003,-0.10542265,-0.10503468,,-0.000598598,-0.162698922,-0.161285702,-0.06658009599999999,0
,,,,,image/66.jpg,-0.08218144,,,,,-0.000598598,-0.162698922,-0.161285702,,-0.000621864,-0.16902260100000002,-0.167440058,-0.08218144,0
,,,,,image/67.jpg,-0.07699743,,,,,-0.000621864,-0.16902260100000002,-0.167440058,,-0.000520539,-0.141482514,-0.14054966,-0.07699743,0
,,,,,image/68.jpg,-0.22247861232988628,,,,,-0.000520539,-0.141482514,-0.14054966,,-0.00029811700000000003,-0.081028278,-0.080851641,-0.055350325,1
,,,,,image/69.jpg,-0.037414723999999996,,,,,-0.00029811700000000003,-0.081028278,-0.080851641,,-0.000253554,-0.068916048,-0.068807254,-0.037414723999999996,0
,,,,,image/70.jpg,-0.036241347,,,,,-0.000253554,-0.068916048,-0.068807254,,-0.000280742,-0.07630571900000001,-0.076158136,-0.036241347,0
,,,,,image/71.jpg,-0.23283013202119396,,,,,-0.000280742,-0.07630571900000001,-0.076158136,,-0.000388244,-0.105524801,-0.105135707,-0.045323460999999995,1
,,,,,image/72.jpg,-0.043347682,,,,,-0.000388244,-0.105524801,-0.105135707,,-0.000251513,-0.06836121099999999,-0.068255019,-0.043347682,0
,,,,,image/73.jpg,-0.036831922999999996,,,,,-0.000251513,-0.06836121099999999,-0.068255019,,-0.00029153,-0.079237886,-0.079072673,-0.036831922999999996,0
,,,,,image/74.jpg,-0.041536508,,,,,-0.00029153,-0.079237886,-0.079072673,,-0.00032117,-0.08729408400000001,-0.087073358,-0.041536508,0
,,,,,image/75.jpg,-0.3017393077279185,,,,,-0.00032117,-0.08729408400000001,-0.087073358,,3.66e-05,0.009960285,0.009959955,-0.019278351000000003,1
,,,,,image/76.jpg,0.011077681,,,,,3.66e-05,0.009960285,0.009959955,,0.000126432,0.034364287,0.034350768999999996,0.011077681,0
,,,,,image/77.jpg,0.010781103,,,,,0.000126432,0.034364287,0.034350768999999996,,3.229999999999999e-05,0.008773867,0.008773642,0.010781103,0
,,,,,image/78.jpg,0.006722532,,,,,3.229999999999999e-05,0.008773867,0.008773642,,6.670000000000001e-05,0.01811847,0.018116488,0.006722532,0
,,,,,image/79.jpg,0.003598995,,,,,6.670000000000001e-05,0.01811847,0.018116488,,-1.3699999999999998e-05,-0.0037205240000000002,-0.003720507,0.003598995,0
,,,,,image/80.jpg,0.011115143000000001,,,,,-1.3699999999999998e-05,-0.0037205240000000002,-0.003720507,,0.000177404,0.048218395,0.048181077999999995,0.011115143000000001,0
,,,,,image/81.jpg,0.040893068,,,,,0.000177404,0.048218395,0.048181077999999995,,0.00042643900000000003,0.115906088,0.115391196,0.040893068,0
,,,,,image/82.jpg,0.052605378,,,,,0.00042643900000000003,0.115906088,0.115391196,,0.00035069,0.09531742,0.09503031699999999,0.052605378,0
,,,,,image/83.jpg,-0.18020000206154468,,,,,0.00035069,0.09531742,0.09503031699999999,,0.000301672,0.081994505,0.08181149,0.044210452000000004,1
,,,,,image/84.jpg,0.037838912999999995,,,,,0.000301672,0.081994505,0.08181149,,0.000256278,0.069656495,0.06954416299999999,0.037838912999999995,0
,,,,,image/85.jpg,0.032491647,,,,,0.000256278,0.069656495,0.06954416299999999,,0.000222576,0.060496062999999996,0.060422424,0.032491647,0
,,,,,image/86.jpg,0.2295013214235911,,,,,0.000222576,0.060496062999999996,0.060422424,,0.000263524,0.071625933,0.07150382200000001,0.032981561,1
,,,,,image/87.jpg,0.042655212000000005,,,,,0.000263524,0.071625933,0.07150382200000001,,0.00036586800000000004,0.09944289,0.09911702800000001,0.042655212000000005,0
,,,,,image/88.jpg,0.044972692,,,,,0.00036586800000000004,0.09944289,0.09911702800000001,,0.000297829,0.080949868,0.080773741,0.044972692,0
,,,,,image/89.jpg,0.030607077000000003,,,,,0.000297829,0.080949868,0.080773741,,0.00015334299999999999,0.041678676,0.041654567,0.030607077000000003,0
,,,,,image/90.jpg,0.2664761297502139,,,,,0.00015334299999999999,0.041678676,0.041654567,,7.04e-05,0.019134303000000002,0.019131968,0.015196633999999999,1
,,,,,image/91.jpg,-0.3246914770489706,,,,,7.04e-05,0.019134303000000002,0.019131968,,5.47e-05,0.014859154,0.01485806,0.008497507,1
,,,,,image/92.jpg,0.004747694,,,,,5.47e-05,0.014859154,0.01485806,,1.52e-05,0.0041327379999999995,0.004132714,0.004747694,0
,,,,,image/93.jpg,-0.004683565,,,,,1.52e-05,0.0041327379999999995,0.004132714,,-8.41e-05,-0.022870959,-0.022866972000000003,-0.004683565,0
,,,,,image/94.jpg,-0.022839578,,,,,-8.41e-05,-0.022870959,-0.022866972000000003,,-0.000252386,-0.068598642,-0.068491341,-0.022839578,0
,,,,,image/95.jpg,-0.036159786,,,,,-0.000252386,-0.068598642,-0.068491341,,-0.000280704,-0.076295325,-0.076147802,-0.036159786,0
,,,,,image/96.jpg,0.23878438537372698,,,,,-0.000280704,-0.076295325,-0.076147802,,-3.06e-05,-0.008315655,-0.008315463,-0.021115816000000003,1
,,,,,image/97.jpg,0.004843512,,,,,-3.06e-05,-0.008315655,-0.008315463,,0.000101901,0.02769659,0.027689511,0.004843512,0
,,,,,image/98.jpg,-0.1459216130196695,,,,,0.000101901,0.02769659,0.027689511,,-3.83e-06,-0.001040937,-0.001040937,0.006662144,1
,,,,,image/99.jpg,-0.007782303000000001,,,,,-3.83e-06,-0.001040937,-0.001040937,,-0.000110733,-0.030097357999999998,-0.030088275,-0.007782303000000001,0
,,,,,image/100.jpg,-0.015323168,,,,,-0.000110733,-0.030097357999999998,-0.030088275,,-0.000114844,-0.031214527000000002,-0.031204395,-0.015323168,0
,,,,,image/101.jpg,-0.017524271,,,,,-0.000114844,-0.031214527000000002,-0.031204395,,-0.000143165,-0.038912309,-0.038892687,-0.017524271,0
,,,,,image/102.jpg,0.3234248529527765,,,,,-0.000143165,-0.038912309,-0.038892687,,-0.000402032,-0.109272275,-0.108840445,-0.036933283,1
,,,,,image/103.jpg,-0.061133883,,,,,-0.000402032,-0.109272275,-0.108840445,,-0.000502333,-0.136534127,-0.13569508800000002,-0.061133883,0
,,,,,image/104.jpg,-0.048389332,,,,,-0.000502333,-0.136534127,-0.13569508800000002,,-0.00021312299999999999,-0.057926900999999996,-0.057862239,-0.048389332,0
,,,,,image/105.jpg,-0.43839210322881517,,,,,-0.00021312299999999999,-0.057926900999999996,-0.057862239,,3.3799999999999995e-05,0.009181726999999999,0.009181469,-0.012170192,1
,,,,,image/106.jpg,0.001988847,,,,,3.3799999999999995e-05,0.009181726999999999,0.009181469,,-4.51e-06,-0.001226081,-0.001226081,0.001988847,0
,,,,,image/107.jpg,-0.01695524,,,,,-4.51e-06,-0.001226081,-0.001226081,,-0.000245377,-0.06669349999999999,-0.066594878,-0.01695524,0
,,,,,image/108.jpg,-0.045218111,,,,,-0.000245377,-0.06669349999999999,-0.066594878,,-0.000422287,-0.114777641,-0.114277564,-0.045218111,0
,,,,,image/109.jpg,-0.053466507,,,,,-0.000422287,-0.114777641,-0.114277564,,-0.00036762,-0.099919008,-0.09958846199999999,-0.053466507,0
,,,,,image/110.jpg,-0.028776721,,,,,-0.00036762,-0.099919008,-0.09958846199999999,,-5.7100000000000006e-05,-0.015519668,-0.015518421999999999,-0.028776721,0
,,,,,image/111.jpg,0.005069758,,,,,-5.7100000000000006e-05,-0.015519668,-0.015518421999999999,,0.00013176100000000001,0.035812751000000004,0.035797452,0.005069758,0
,,,,,image/112.jpg,0.19724118986649028,,,,,0.00013176100000000001,0.035812751000000004,0.035797452,,-4.6200000000000005e-05,-0.012556672,-0.012556012,0.00581036,1
,,,,,image/113.jpg,0.23143676292864254,,,,,-4.6200000000000005e-05,-0.012556672,-0.012556012,,-0.00022169,-0.060255369,-0.060182604,-0.018184653999999998,1
,,,,,image/114.jpg,-0.017501108999999997,,,,,-0.00022169,-0.060255369,-0.060182604,,-3.6099999999999997e-05,-0.009822147,-0.009821831,-0.017501108999999997,0
,,,,,image/115.jpg,-0.00319261,,,,,-3.6099999999999997e-05,-0.009822147,-0.009821831,,-1.0800000000000002e-05,-0.00294862,-0.002948611,-0.00319261,0
,,,,,image/116.jpg,-0.005449221,,,,,-1.0800000000000002e-05,-0.00294862,-0.002948611,,-6.94e-05,-0.018850504,-0.018848272,-0.005449221,0
,,,,,image/117.jpg,-0.000930568,,,,,-6.94e-05,-0.018850504,-0.018848272,,5.5700000000000005e-05,0.015127153999999999,0.015125999999999999,-0.000930568,0
,,,,,image/118.jpg,0.21586114964811062,,,,,5.5700000000000005e-05,0.015127153999999999,0.015125999999999999,,-2.8199999999999998e-05,-0.007675339000000001,-0.007675188,0.0018627029999999998,1
,,,,,image/119.jpg,-0.009558431,,,,,-2.8199999999999998e-05,-0.007675339000000001,-0.007675188,,-0.000112465,-0.030568052000000002,-0.030558536,-0.009558431,0
,,,,,image/120.jpg,0.00010818299999999999,,,,,-0.000112465,-0.030568052000000002,-0.030558536,,0.000114059,0.031001195,0.030991269,0.00010818299999999999,0
,,,,,image/121.jpg,0.041747092,,,,,0.000114059,0.031001195,0.030991269,,0.000503465,0.136841779,0.135997098,0.041747092,0
,,,,,image/122.jpg,0.081551728,,,,,0.000503465,0.136841779,0.135997098,,0.000708379,0.192537419,0.190209813,0.081551728,0
,,,,,image/123.jpg,-0.08021942174095012,,,,,0.000708379,0.192537419,0.190209813,,0.000432595,0.11757934800000001,0.117041958,0.076812943,1
,,,,,image/124.jpg,0.055428322,,,,,0.000432595,0.11757934800000001,0.117041958,,0.00038651699999999996,0.105055274,0.10467132800000001,0.055428322,0
,,,,,image/125.jpg,0.052823589000000004,,,,,0.00038651699999999996,0.105055274,0.10467132800000001,,0.000393778,0.107028921,0.10662302800000001,0.052823589000000004,0
,,,,,image/126.jpg,-0.21773402400675398,,,,,0.000393778,0.107028921,0.10662302800000001,,0.00019563799999999999,0.053174445,0.053124412,0.03993686,1
,,,,,image/127.jpg,0.013020608999999999,,,,,0.00019563799999999999,0.053174445,0.053124412,,-3.83e-06,-0.001041975,-0.001041975,0.013020608999999999,0
,,,,,image/128.jpg,0.2560484880831783,,,,,-3.83e-06,-0.001041975,-0.001041975,,3.16e-05,0.008580855,0.008580645,0.001884668,1
,,,,,image/129.jpg,0.01950307,,,,,3.16e-05,0.008580855,0.008580645,,0.000255862,0.069543423,0.069431637,0.01950307,0
,,,,,image/130.jpg,0.4565078091312377,,,,,0.000255862,0.069543423,0.069431637,,0.000182781,0.049679775999999995,0.049638966,0.029767651000000003,1
,,,,,image/131.jpg,0.025571642999999998,,,,,0.000182781,0.049679775999999995,0.049638966,,0.00019387900000000002,0.052696302,0.052647606,0.025571642999999998,0
,,,,,image/132.jpg,0.012492169,,,,,0.00019387900000000002,0.052696302,0.052647606,,-9.86e-06,-0.002678938,-0.002678932,0.012492169,0
,,,,,image/133.jpg,0.008586844,,,,,-9.86e-06,-0.002678938,-0.002678932,,0.000136289,0.037043237,0.037026307,0.008586844,0
,,,,,image/134.jpg,0.021345013,,,,,0.000136289,0.037043237,0.037026307,,0.00017804099999999998,0.048391465,0.048353745,0.021345013,0
,,,,,image/135.jpg,0.019265393999999998,,,,,0.00017804099999999998,0.048391465,0.048353745,,0.00010565,0.02871572,0.028707831,0.019265393999999998,0
,,,,,image/136.jpg,0.3452314413485546,,,,,0.00010565,0.02871572,0.028707831,,-9.02e-05,-0.024528413,-0.024523496000000002,0.0010460839999999999,1
,,,,,image/137.jpg,-0.019890883999999998,,,,,-9.02e-05,-0.024528413,-0.024523496000000002,,-0.000202707,-0.055095687000000004,-0.05504004,-0.019890883999999998,0
,,,,,image/138.jpg,-0.009722844,,,,,-0.000202707,-0.055095687000000004,-0.05504004,,5.94e-05,0.016150066,0.016148662,-0.009722844,0
,,,,,image/139.jpg,0.011914223,,,,,5.94e-05,0.016150066,0.016148662,,0.00011596299999999999,0.031518661,0.03150823,0.011914223,0
,,,,,image/140.jpg,0.24462907109073168,,,,,0.00011596299999999999,0.031518661,0.03150823,,-0.000233345,-0.063423048,-0.063338213,-0.007957496,1
,,,,,image/141.jpg,-0.024825727000000002,,,,,-0.000233345,-0.063423048,-0.063338213,,-0.000132378,-0.035980207,-0.035964693,-0.024825727000000002,0
,,,,,image/142.jpg,0.000177593,,,,,-0.000132378,-0.035980207,-0.035964693,,0.000134995,0.036691516,0.036675063,0.000177593,0
,,,,,image/143.jpg,0.017820632,,,,,0.000134995,0.036691516,0.036675063,,0.00012737799999999999,0.034621286,0.034607463,0.017820632,0
,,,,,image/144.jpg,0.021448951,,,,,0.00012737799999999999,0.034621286,0.034607463,,0.000188496,0.051233098,0.051188342000000005,0.021448951,0
,,,,,image/145.jpg,-0.24055346965847502,,,,,0.000188496,0.051233098,0.051188342000000005,,0.000268358,0.072939588,0.072810649,0.030999747999999997,1
,,,,,image/146.jpg,0.032672805,,,,,0.000268358,0.072939588,0.072810649,,0.000213191,0.057945295,0.057880572000000005,0.032672805,0
,,,,,image/147.jpg,0.03304531,,,,,0.000213191,0.057945295,0.057880572000000005,,0.000273869,0.074437698,0.074300667,0.03304531,0
,,,,,image/148.jpg,0.026804631000000002,,,,,0.000273869,0.074437698,0.074300667,,0.000121154,0.032929754,0.032917859,0.026804631000000002,0
,,,,,image/149.jpg,0.019035748999999998,,,,,0.000121154,0.032929754,0.032917859,,0.000159132,0.043252079000000006,0.043225137999999996,0.019035748999999998,0
,,,,,image/150.jpg,0.13770090731435414,,,,,0.000159132,0.043252079000000006,0.043225137999999996,,0.00030257,0.082238415,0.082053766,0.031319726,1
,,,,,image/151.jpg,0.21036581806894608,,,,,0.00030257,0.082238415,0.082053766,,0.000290033,0.078830917,0.078668229,0.040180499,1
,,,,,image/152.jpg,0.044336415,,,,,0.000290033,0.078830917,0.078668229,,0.000364235,0.098998966,0.098677431,0.044336415,0
,,,,,image/153.jpg,0.24029518500129274,,,,,0.000364235,0.098998966,0.098677431,,0.000429523,0.116744394,0.11621831,0.053723935,1
,,,,,image/154.jpg,0.045989018,,,,,0.000429523,0.116744394,0.11621831,,0.000249601,0.067841556,0.06773776299999999,0.045989018,0
,,,,,image/155.jpg,-0.3403077399070773,,,,,0.000249601,0.067841556,0.06773776299999999,,0.000262587,0.071371245,0.071250429,0.034747047999999996,1
,,,,,image/156.jpg,0.047388068,,,,,0.000262587,0.071371245,0.071250429,,0.000437295,0.11885684,0.11830184199999999,0.047388068,0
,,,,,image/157.jpg,0.04441481,,,,,0.000437295,0.11885684,0.11830184199999999,,0.000218643,0.059427207,0.059357398,0.04441481,0
,,,,,image/158.jpg,0.5243799040198884,,,,,0.000218643,0.059427207,0.059357398,,0.00019068900000000002,0.051829395,0.05178306,0.027785114,1
,,,,,image/159.jpg,0.042167195,,,,,0.00019068900000000002,0.051829395,0.05178306,,0.00043201199999999996,0.11742095400000001,0.116885721,0.042167195,0
,,,,,image/160.jpg,0.052527465,,,,,0.00043201199999999996,0.11742095400000001,0.116885721,,0.000343985,0.093495145,0.093224141,0.052527465,0
,,,,,image/161.jpg,0.12133258890875746,,,,,0.000343985,0.093495145,0.093224141,,0.00023003400000000003,0.06252316299999999,0.062441883,0.038916506000000003,1
,,,,,image/162.jpg,0.029411206000000002,,,,,0.00023003400000000003,0.06252316299999999,0.062441883,,0.000203308,0.055259085,0.055202942000000005,0.029411206000000002,0
,,,,,image/163.jpg,0.030818835,,,,,0.000203308,0.055259085,0.055202942000000005,,0.00025083799999999997,0.068177739,0.06807239799999999,0.030818835,0
,,,,,image/164.jpg,0.031579196000000004,,,,,0.00025083799999999997,0.068177739,0.06807239799999999,,0.000214534,0.058310339,0.058244385999999995,0.031579196000000004,0
,,,,,image/165.jpg,0.026377301000000002,,,,,0.000214534,0.058310339,0.058244385999999995,,0.000174025,0.047300046,0.047264818,0.026377301000000002,0
,,,,,image/166.jpg,-0.21017607355784373,,,,,0.000174025,0.047300046,0.047264818,,0.00016245799999999998,0.04415611,0.044127445999999994,0.022848066,1
,,,,,image/167.jpg,0.014881805,,,,,0.00016245799999999998,0.04415611,0.044127445999999994,,5.67e-05,0.015400993,0.015399775,0.014881805,0
,,,,,image/168.jpg,0.000226042,,,,,5.67e-05,0.015400993,0.015399775,,-5.3299999999999995e-05,-0.014496621999999999,-0.014495606000000001,0.000226042,0
,,,,,image/169.jpg,-0.0036924659999999997,,,,,-5.3299999999999995e-05,-0.014496621999999999,-0.014495606000000001,,-1.01e-06,-0.000274259,-0.000274259,-0.0036924659999999997,0
,,,,,image/170.jpg,0.004040598,,,,,-1.01e-06,-0.000274259,-0.000274259,,6.05e-05,0.016438133,0.016436653,0.004040598,0
,,,,,image/171.jpg,0.002250723,,,,,6.05e-05,0.016438133,0.016436653,,-2.7399999999999995e-05,-0.007433896,-0.007433759,0.002250723,0
