time1,width,height,Unnamed: 3,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,curv1,smooth_convert,angle_convert_org,angle_org,Anamoly
,,,,,img_file/206790.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/206800.jpg,0.252509026,,,,,,,,,,,-0.017452778,-1,1
,,,,,img_file/206810.jpg,0,,,,,,,,,,,0,0,0
,,,,,img_file/206820.jpg,0.017452778,,,,,,,,,,,0.017452778,1,0
,,,,,img_file/206830.jpg,0.087263889,,,,,,,,,,,0.087263889,5,0
,,,,,img_file/206840.jpg,0.909097691,,,,,,,,,,,0.088529215,5.0725,1
,,,,,img_file/206850.jpg,-0.197778378,,,,,,,,,,,0.104716667,6,1
,,,,,img_file/206860.jpg,0.122169444,,,,,,,,,,,0.122169444,7,0
,,,,,img_file/206870.jpg,-0.147155966,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/206880.jpg,-0.661282756,,,,,,,,,,,0.087504737,5.0138,1
,,,,,img_file/206890.jpg,-0.71137978,,,,,,,,,,,0.087263889,5,1
,,,,,img_file/206900.jpg,0.087820633,,,,,,,,,,,0.087820633,5.0319,0
,,,,,img_file/206910.jpg,0.104716667,,,,,,,,,,,0.104716667,6,0
,,,,,img_file/206920.jpg,0.322652766,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/206930.jpg,-0.448533784,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/206940.jpg,0.087263889,,,,,,,,,,,0.087263889,5,0
,,,,,img_file/206950.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/206960.jpg,0.052358333,,,,,,,,,,,0.052358333,3,0
,,,,,img_file/206970.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/206980.jpg,0.346656987,,,,,,,,,,,0.104716667,6,1
,,,,,img_file/206990.jpg,0.536386092,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/207000.jpg,-0.617895395,,,,,,,,,,,0.174395137,9.9924,1
,,,,,img_file/207010.jpg,0.174527778,,,,,,,,,,,0.174527778,10,0
,,,,,img_file/207020.jpg,0.76004754,,,,,,,,,,,0.244338889,14,1
,,,,,img_file/207030.jpg,0.261791667,,,,,,,,,,,0.261791667,15,0
,,,,,img_file/207040.jpg,-0.629062802,,,,,,,,,,,0.261791667,15,1
,,,,,img_file/207050.jpg,0.261791667,,,,,,,,,,,0.261791667,15,0
,,,,,img_file/207060.jpg,0.261791667,,,,,,,,,,,0.261791667,15,0
,,,,,img_file/207070.jpg,0.941500028,,,,,,,,,,,0.261791667,15,1
,,,,,img_file/207080.jpg,0.469676611,,,,,,,,,,,0.244338889,14,1
,,,,,img_file/207090.jpg,0.854314527,,,,,,,,,,,0.244338889,14,1
,,,,,img_file/207100.jpg,0.244338889,,,,,,,,,,,0.244338889,14,0
,,,,,img_file/207110.jpg,0.244338889,,,,,,,,,,,0.244338889,14,0
,,,,,img_file/207120.jpg,0.244338889,,,,,,,,,,,0.244338889,14,0
,,,,,img_file/207130.jpg,0.228041485,,,,,,,,,,,0.228041485,13.0662,0
,,,,,img_file/207140.jpg,0.226886111,,,,,,,,,,,0.226886111,13,0
,,,,,img_file/207150.jpg,0.174527778,,,,,,,,,,,0.174527778,10,0
,,,,,img_file/207160.jpg,0.174527778,,,,,,,,,,,0.174527778,10,0
,,,,,img_file/207170.jpg,0.927613074,,,,,,,,,,,0.174527778,10,1
,,,,,img_file/207180.jpg,-0.545179551,,,,,,,,,,,0.174527778,10,1
,,,,,img_file/207190.jpg,0.174527778,,,,,,,,,,,0.174527778,10,0
,,,,,img_file/207200.jpg,0.139622222,,,,,,,,,,,0.139622222,8,0
,,,,,img_file/207210.jpg,0.517384585,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/207220.jpg,0.122169444,,,,,,,,,,,0.122169444,7,0
,,,,,img_file/207230.jpg,0.122169444,,,,,,,,,,,0.122169444,7,0
,,,,,img_file/207240.jpg,0.072806008,,,,,,,,,,,0.072806008,4.1716,0
,,,,,img_file/207250.jpg,-0.013984911,,,,,,,,,,,-0.013984911,-0.8013,0
,,,,,img_file/207260.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4,0
,,,,,img_file/207270.jpg,-0.170901091,,,,,,,,,,,-0.170901091,-9.7922,0
,,,,,img_file/207280.jpg,-0.967083046,,,,,,,,,,,-0.209433333,-12,1
,,,,,img_file/207290.jpg,-0.191980556,,,,,,,,,,,-0.191980556,-11,0
,,,,,img_file/207300.jpg,-0.241439983,,,,,,,,,,,-0.241439983,-13.8339,0
,,,,,img_file/207310.jpg,-0.261791667,,,,,,,,,,,-0.261791667,-15,0
,,,,,img_file/207320.jpg,-0.331602778,,,,,,,,,,,-0.331602778,-19,0
,,,,,img_file/207330.jpg,-0.797364012,,,,,,,,,,,-0.31415,-18,1
,,,,,img_file/207340.jpg,-0.31415,,,,,,,,,,,-0.31415,-18,0
,,,,,img_file/207350.jpg,-0.31415,,,,,,,,,,,-0.31415,-18,0
,,,,,img_file/207360.jpg,0.506643229,,,,,,,,,,,-0.31415,-18,1
,,,,,img_file/207370.jpg,0.327819205,,,,,,,,,,,-0.31415,-18,1
,,,,,img_file/207380.jpg,-0.31415,,,,,,,,,,,-0.31415,-18,0
,,,,,img_file/207390.jpg,-0.366508333,,,,,,,,,,,-0.366508333,-21,0
,,,,,img_file/207400.jpg,-0.401413889,,,,,,,,,,,-0.401413889,-23,0
,,,,,img_file/207410.jpg,-1.001393097,,,,,,,,,,,-0.436319444,-25,1
,,,,,img_file/207420.jpg,-0.418866667,,,,,,,,,,,-0.418866667,-24,0
,,,,,img_file/207430.jpg,-0.418866667,,,,,,,,,,,-0.418866667,-24,0
,,,,,img_file/207440.jpg,0.475079443,,,,,,,,,,,-0.331602778,-19,1
,,,,,img_file/207450.jpg,-0.31415,,,,,,,,,,,-0.31415,-18,0
,,,,,img_file/207460.jpg,-1.06784156,,,,,,,,,,,-0.209433333,-12,1
,,,,,img_file/207470.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10,0
,,,,,img_file/207480.jpg,-0.395526971,,,,,,,,,,,-0.122169444,-7,1
,,,,,img_file/207490.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7,0
,,,,,img_file/207500.jpg,-0.109392266,,,,,,,,,,,-0.109392266,-6.2679,0
,,,,,img_file/207510.jpg,0.228150444,,,,,,,,,,,-0.087263889,-5,1
,,,,,img_file/207520.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/207530.jpg,0.58458651,,,,,,,,,,,-0.034905556,-2,1
,,,,,img_file/207540.jpg,0.030612172,,,,,,,,,,,0.030612172,1.754,0
,,,,,img_file/207550.jpg,0.063781176,,,,,,,,,,,0.063781176,3.6545,0
,,,,,img_file/207560.jpg,-0.502082522,,,,,,,,,,,0.087263889,5,1
,,,,,img_file/207570.jpg,0.713483915,,,,,,,,,,,0.151102659,8.6578,1
,,,,,img_file/207580.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/207590.jpg,0.191980556,,,,,,,,,,,0.191980556,11,0
,,,,,img_file/207600.jpg,0.191980556,,,,,,,,,,,0.191980556,11,0
,,,,,img_file/207610.jpg,0.191980556,,,,,,,,,,,0.191980556,11,0
,,,,,img_file/207620.jpg,0.191980556,,,,,,,,,,,0.191980556,11,0
,,,,,img_file/207630.jpg,0.191980556,,,,,,,,,,,0.191980556,11,0
,,,,,img_file/207640.jpg,0.740823902,,,,,,,,,,,0.191980556,11,1
,,,,,img_file/207650.jpg,-0.637301318,,,,,,,,,,,0.157075,9,1
,,,,,img_file/207660.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/207670.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/207680.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/207690.jpg,0.97799883,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/207700.jpg,0.087263889,,,,,,,,,,,0.087263889,5,0
,,,,,img_file/207710.jpg,0.078874339,,,,,,,,,,,0.078874339,4.5193,0
,,,,,img_file/207720.jpg,-0.773633607,,,,,,,,,,,0.087263889,5,1
,,,,,img_file/207730.jpg,0.087263889,,,,,,,,,,,0.087263889,5,0
,,,,,img_file/207740.jpg,0.889802178,,,,,,,,,,,0.087263889,5,1
,,,,,img_file/207750.jpg,0.087263889,,,,,,,,,,,0.087263889,5,0
,,,,,img_file/207760.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/207770.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/207780.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/207790.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/207800.jpg,0.246657743,,,,,,,,,,,0.034905556,2,1
,,,,,img_file/207810.jpg,0.612532388,,,,,,,,,,,0,0,1
,,,,,img_file/207820.jpg,0.522762825,,,,,,,,,,,-0.034905556,-2,1
,,,,,img_file/207830.jpg,-0.043462653,,,,,,,,,,,-0.043462653,-2.4903,0
,,,,,img_file/207840.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/207850.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/207860.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/207870.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/207880.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1,0
,,,,,img_file/207890.jpg,0.017452778,,,,,,,,,,,0.017452778,1,0
,,,,,img_file/207900.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/207910.jpg,0.398986575,,,,,,,,,,,0.052358333,3,1
,,,,,img_file/207920.jpg,0.104716667,,,,,,,,,,,0.104716667,6,0
,,,,,img_file/207930.jpg,0.104716667,,,,,,,,,,,0.104716667,6,0
,,,,,img_file/207940.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/207950.jpg,0.726646229,,,,,,,,,,,0.157075,9,1
,,,,,img_file/207960.jpg,-0.628853851,,,,,,,,,,,0.157075,9,1
,,,,,img_file/207970.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/207980.jpg,-0.224454723,,,,,,,,,,,0.157075,9,1
,,,,,img_file/207990.jpg,0.157075,,,,,,,,,,,0.157075,9,0
,,,,,img_file/208000.jpg,1.049498455,,,,,,,,,,,0.150296341,8.6116,1
,,,,,img_file/208010.jpg,-0.651094775,,,,,,,,,,,0.122169444,7,1
,,,,,img_file/208020.jpg,-0.399668621,,,,,,,,,,,0.052358333,3,1
,,,,,img_file/208030.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208040.jpg,-0.592099822,,,,,,,,,,,-0.017452778,-1,1
,,,,,img_file/208050.jpg,-0.619542124,,,,,,,,,,,0,0,1
,,,,,img_file/208060.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208070.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208080.jpg,-0.441783202,,,,,,,,,,,0.034905556,2,1
,,,,,img_file/208090.jpg,0.886857169,,,,,,,,,,,0.052358333,3,1
,,,,,img_file/208100.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208110.jpg,0.052358333,,,,,,,,,,,0.052358333,3,0
,,,,,img_file/208120.jpg,0,,,,,,,,,,,0,0,0
,,,,,img_file/208130.jpg,0.009277897,,,,,,,,,,,0.009277897,0.5316,0
,,,,,img_file/208140.jpg,0.317978101,,,,,,,,,,,0,0,1
,,,,,img_file/208150.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4,0
,,,,,img_file/208160.jpg,-0.087263889,,,,,,,,,,,-0.087263889,-5,0
,,,,,img_file/208170.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7,0
,,,,,img_file/208180.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7,0
,,,,,img_file/208190.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7,0
,,,,,img_file/208200.jpg,-0.942914838,,,,,,,,,,,-0.104716667,-6,1
,,,,,img_file/208210.jpg,0.19256321,,,,,,,,,,,-0.104716667,-6,1
,,,,,img_file/208220.jpg,-0.104716667,,,,,,,,,,,-0.104716667,-6,0
,,,,,img_file/208230.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4,0
,,,,,img_file/208240.jpg,-0.269299168,,,,,,,,,,,-0.052358333,-3,1
,,,,,img_file/208250.jpg,0.796602994,,,,,,,,,,,-0.04096516,-2.3472,1
,,,,,img_file/208260.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2,0
,,,,,img_file/208270.jpg,-0.368546615,,,,,,,,,,,-0.034905556,-2,1
,,,,,img_file/208280.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1,0
,,,,,img_file/208290.jpg,0.017452778,,,,,,,,,,,0.017452778,1,0
,,,,,img_file/208300.jpg,0.307036958,,,,,,,,,,,0.034905556,2,1
,,,,,img_file/208310.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208320.jpg,0.616727038,,,,,,,,,,,-0.011162797,-0.6396,1
,,,,,img_file/208330.jpg,0.017452778,,,,,,,,,,,0.017452778,1,0
,,,,,img_file/208340.jpg,0.017452778,,,,,,,,,,,0.017452778,1,0
,,,,,img_file/208350.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208360.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208370.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208380.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/208390.jpg,-0.174328175,,,,,,,,,,,0.104716667,6,1
,,,,,img_file/208400.jpg,0.104716667,,,,,,,,,,,0.104716667,6,0
,,,,,img_file/208410.jpg,0.104716667,,,,,,,,,,,0.104716667,6,0
,,,,,img_file/208420.jpg,0.436598169,,,,,,,,,,,0.104716667,6,1
,,,,,img_file/208430.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/208440.jpg,0.069811111,,,,,,,,,,,0.069811111,4,0
,,,,,img_file/208450.jpg,0.964348188,,,,,,,,,,,0.069811111,4,1
,,,,,img_file/208460.jpg,0.543776644,,,,,,,,,,,0.069811111,4,1
,,,,,img_file/208470.jpg,0.052358333,,,,,,,,,,,0.052358333,3,0
,,,,,img_file/208480.jpg,0.048487307,,,,,,,,,,,0.048487307,2.7782,0
,,,,,img_file/208490.jpg,0.034905556,,,,,,,,,,,0.034905556,2,0
,,,,,img_file/208500.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3,0
,,,,,img_file/208510.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1,0
,,,,,img_file/208520.jpg,0.602976631,,,,,,,,,,,-0.017452778,-1,1
,,,,,img_file/208530.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3,0
