time1,width,height,,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,curv1,smooth_convert,angle_convert_org,angle_org
,,,,,img_file/206140.jpg,-0.191980556,,,,,,,,,,,-0.191980556,-11
,,,,,img_file/206150.jpg,-0.139622222,,,,,,,,,,,-0.139622222,-8
,,,,,img_file/206160.jpg,-0.104716667,,,,,,,,,,,-0.104716667,-6
,,,,,img_file/206170.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/206180.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/206190.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/206200.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/206210.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/206220.jpg,0.09377552,,,,,,,,,,,0.09377552,5.3731
,,,,,img_file/206230.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/206240.jpg,0.209433333,,,,,,,,,,,0.209433333,12
,,,,,img_file/206250.jpg,0.322276013,,,,,,,,,,,0.322276013,18.4656
,,,,,img_file/206260.jpg,0.383961111,,,,,,,,,,,0.383961111,22
,,,,,img_file/206270.jpg,0.401413889,,,,,,,,,,,0.401413889,23
,,,,,img_file/206280.jpg,0.453772222,,,,,,,,,,,0.453772222,26
,,,,,img_file/206290.jpg,0.453772222,,,,,,,,,,,0.453772222,26
,,,,,img_file/206300.jpg,0.436319444,,,,,,,,,,,0.436319444,25
,,,,,img_file/206310.jpg,0.401413889,,,,,,,,,,,0.401413889,23
,,,,,img_file/206320.jpg,0.366508333,,,,,,,,,,,0.366508333,21
,,,,,img_file/206330.jpg,0.366508333,,,,,,,,,,,0.366508333,21
,,,,,img_file/206340.jpg,0.401413889,,,,,,,,,,,0.401413889,23
,,,,,img_file/206350.jpg,0.401413889,,,,,,,,,,,0.401413889,23
,,,,,img_file/206360.jpg,0.436319444,,,,,,,,,,,0.436319444,25
,,,,,img_file/206370.jpg,0.453772222,,,,,,,,,,,0.453772222,26
,,,,,img_file/206380.jpg,0.453772222,,,,,,,,,,,0.453772222,26
,,,,,img_file/206390.jpg,0.453772222,,,,,,,,,,,0.453772222,26
,,,,,img_file/206400.jpg,0.411998999,,,,,,,,,,,0.411998999,23.6065
,,,,,img_file/206410.jpg,0.359867551,,,,,,,,,,,0.359867551,20.6195
,,,,,img_file/206420.jpg,0.296697222,,,,,,,,,,,0.296697222,17
,,,,,img_file/206430.jpg,0.296697222,,,,,,,,,,,0.296697222,17
,,,,,img_file/206440.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/206450.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/206460.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/206470.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/206480.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/206490.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/206500.jpg,-0.003506263,,,,,,,,,,,-0.003506263,-0.2009
,,,,,img_file/206510.jpg,-0.09213845,,,,,,,,,,,-0.09213845,-5.2793
,,,,,img_file/206520.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7
,,,,,img_file/206530.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206540.jpg,-0.209433333,,,,,,,,,,,-0.209433333,-12
,,,,,img_file/206550.jpg,-0.209433333,,,,,,,,,,,-0.209433333,-12
,,,,,img_file/206560.jpg,-0.209433333,,,,,,,,,,,-0.209433333,-12
,,,,,img_file/206570.jpg,-0.186742977,,,,,,,,,,,-0.186742977,-10.6999
,,,,,img_file/206580.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206590.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206600.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206610.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206620.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206630.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206640.jpg,-0.191980556,,,,,,,,,,,-0.191980556,-11
,,,,,img_file/206650.jpg,-0.191980556,,,,,,,,,,,-0.191980556,-11
,,,,,img_file/206660.jpg,-0.191980556,,,,,,,,,,,-0.191980556,-11
,,,,,img_file/206670.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206680.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/206690.jpg,-0.157075,,,,,,,,,,,-0.157075,-9
,,,,,img_file/206700.jpg,-0.157075,,,,,,,,,,,-0.157075,-9
,,,,,img_file/206710.jpg,-0.157075,,,,,,,,,,,-0.157075,-9
,,,,,img_file/206720.jpg,-0.157075,,,,,,,,,,,-0.157075,-9
,,,,,img_file/206730.jpg,-0.157075,,,,,,,,,,,-0.157075,-9
,,,,,img_file/206740.jpg,-0.139622222,,,,,,,,,,,-0.139622222,-8
,,,,,img_file/206750.jpg,-0.087263889,,,,,,,,,,,-0.087263889,-5
,,,,,img_file/206760.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4
,,,,,img_file/206770.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/206780.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/206790.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/206800.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/206810.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/206820.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/206830.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/206840.jpg,0.088529215,,,,,,,,,,,0.088529215,5.0725
,,,,,img_file/206850.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/206860.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/206870.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/206880.jpg,0.087504737,,,,,,,,,,,0.087504737,5.0138
,,,,,img_file/206890.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/206900.jpg,0.087820633,,,,,,,,,,,0.087820633,5.0319
,,,,,img_file/206910.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/206920.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/206930.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/206940.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/206950.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/206960.jpg,0.052358333,,,,,,,,,,,0.052358333,3
,,,,,img_file/206970.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/206980.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/206990.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/207000.jpg,0.174395137,,,,,,,,,,,0.174395137,9.9924
,,,,,img_file/207010.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/207020.jpg,0.244338889,,,,,,,,,,,0.244338889,14
,,,,,img_file/207030.jpg,0.261791667,,,,,,,,,,,0.261791667,15
,,,,,img_file/207040.jpg,0.261791667,,,,,,,,,,,0.261791667,15
,,,,,img_file/207050.jpg,0.261791667,,,,,,,,,,,0.261791667,15
,,,,,img_file/207060.jpg,0.261791667,,,,,,,,,,,0.261791667,15
,,,,,img_file/207070.jpg,0.261791667,,,,,,,,,,,0.261791667,15
,,,,,img_file/207080.jpg,0.244338889,,,,,,,,,,,0.244338889,14
,,,,,img_file/207090.jpg,0.244338889,,,,,,,,,,,0.244338889,14
,,,,,img_file/207100.jpg,0.244338889,,,,,,,,,,,0.244338889,14
,,,,,img_file/207110.jpg,0.244338889,,,,,,,,,,,0.244338889,14
,,,,,img_file/207120.jpg,0.244338889,,,,,,,,,,,0.244338889,14
,,,,,img_file/207130.jpg,0.228041485,,,,,,,,,,,0.228041485,13.0662
,,,,,img_file/207140.jpg,0.226886111,,,,,,,,,,,0.226886111,13
,,,,,img_file/207150.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/207160.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/207170.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/207180.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/207190.jpg,0.174527778,,,,,,,,,,,0.174527778,10
,,,,,img_file/207200.jpg,0.139622222,,,,,,,,,,,0.139622222,8
,,,,,img_file/207210.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/207220.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/207230.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/207240.jpg,0.072806008,,,,,,,,,,,0.072806008,4.1716
,,,,,img_file/207250.jpg,-0.013984911,,,,,,,,,,,-0.013984911,-0.8013
,,,,,img_file/207260.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4
,,,,,img_file/207270.jpg,-0.170901091,,,,,,,,,,,-0.170901091,-9.7922
,,,,,img_file/207280.jpg,-0.209433333,,,,,,,,,,,-0.209433333,-12
,,,,,img_file/207290.jpg,-0.191980556,,,,,,,,,,,-0.191980556,-11
,,,,,img_file/207300.jpg,-0.241439983,,,,,,,,,,,-0.241439983,-13.8339
,,,,,img_file/207310.jpg,-0.261791667,,,,,,,,,,,-0.261791667,-15
,,,,,img_file/207320.jpg,-0.331602778,,,,,,,,,,,-0.331602778,-19
,,,,,img_file/207330.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207340.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207350.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207360.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207370.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207380.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207390.jpg,-0.366508333,,,,,,,,,,,-0.366508333,-21
,,,,,img_file/207400.jpg,-0.401413889,,,,,,,,,,,-0.401413889,-23
,,,,,img_file/207410.jpg,-0.436319444,,,,,,,,,,,-0.436319444,-25
,,,,,img_file/207420.jpg,-0.418866667,,,,,,,,,,,-0.418866667,-24
,,,,,img_file/207430.jpg,-0.418866667,,,,,,,,,,,-0.418866667,-24
,,,,,img_file/207440.jpg,-0.331602778,,,,,,,,,,,-0.331602778,-19
,,,,,img_file/207450.jpg,-0.31415,,,,,,,,,,,-0.31415,-18
,,,,,img_file/207460.jpg,-0.209433333,,,,,,,,,,,-0.209433333,-12
,,,,,img_file/207470.jpg,-0.174527778,,,,,,,,,,,-0.174527778,-10
,,,,,img_file/207480.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7
,,,,,img_file/207490.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7
,,,,,img_file/207500.jpg,-0.109392266,,,,,,,,,,,-0.109392266,-6.2679
,,,,,img_file/207510.jpg,-0.087263889,,,,,,,,,,,-0.087263889,-5
,,,,,img_file/207520.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207530.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207540.jpg,0.030612172,,,,,,,,,,,0.030612172,1.754
,,,,,img_file/207550.jpg,0.063781176,,,,,,,,,,,0.063781176,3.6545
,,,,,img_file/207560.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/207570.jpg,0.151102659,,,,,,,,,,,0.151102659,8.6578
,,,,,img_file/207580.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207590.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/207600.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/207610.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/207620.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/207630.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/207640.jpg,0.191980556,,,,,,,,,,,0.191980556,11
,,,,,img_file/207650.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207660.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207670.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207680.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207690.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/207700.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/207710.jpg,0.078874339,,,,,,,,,,,0.078874339,4.5193
,,,,,img_file/207720.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/207730.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/207740.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/207750.jpg,0.087263889,,,,,,,,,,,0.087263889,5
,,,,,img_file/207760.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/207770.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/207780.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/207790.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/207800.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/207810.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/207820.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207830.jpg,-0.043462653,,,,,,,,,,,-0.043462653,-2.4903
,,,,,img_file/207840.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207850.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207860.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207870.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/207880.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/207890.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/207900.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/207910.jpg,0.052358333,,,,,,,,,,,0.052358333,3
,,,,,img_file/207920.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/207930.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/207940.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207950.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207960.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207970.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207980.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/207990.jpg,0.157075,,,,,,,,,,,0.157075,9
,,,,,img_file/208000.jpg,0.150296341,,,,,,,,,,,0.150296341,8.6116
,,,,,img_file/208010.jpg,0.122169444,,,,,,,,,,,0.122169444,7
,,,,,img_file/208020.jpg,0.052358333,,,,,,,,,,,0.052358333,3
,,,,,img_file/208030.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208040.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208050.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/208060.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208070.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208080.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208090.jpg,0.052358333,,,,,,,,,,,0.052358333,3
,,,,,img_file/208100.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208110.jpg,0.052358333,,,,,,,,,,,0.052358333,3
,,,,,img_file/208120.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/208130.jpg,0.009277897,,,,,,,,,,,0.009277897,0.5316
,,,,,img_file/208140.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/208150.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4
,,,,,img_file/208160.jpg,-0.087263889,,,,,,,,,,,-0.087263889,-5
,,,,,img_file/208170.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7
,,,,,img_file/208180.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7
,,,,,img_file/208190.jpg,-0.122169444,,,,,,,,,,,-0.122169444,-7
,,,,,img_file/208200.jpg,-0.104716667,,,,,,,,,,,-0.104716667,-6
,,,,,img_file/208210.jpg,-0.104716667,,,,,,,,,,,-0.104716667,-6
,,,,,img_file/208220.jpg,-0.104716667,,,,,,,,,,,-0.104716667,-6
,,,,,img_file/208230.jpg,-0.069811111,,,,,,,,,,,-0.069811111,-4
,,,,,img_file/208240.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208250.jpg,-0.04096516,,,,,,,,,,,-0.04096516,-2.3472
,,,,,img_file/208260.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/208270.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/208280.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208290.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/208300.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208310.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208320.jpg,-0.011162797,,,,,,,,,,,-0.011162797,-0.6396
,,,,,img_file/208330.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/208340.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/208350.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208360.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208370.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208380.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/208390.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/208400.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/208410.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/208420.jpg,0.104716667,,,,,,,,,,,0.104716667,6
,,,,,img_file/208430.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/208440.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/208450.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/208460.jpg,0.069811111,,,,,,,,,,,0.069811111,4
,,,,,img_file/208470.jpg,0.052358333,,,,,,,,,,,0.052358333,3
,,,,,img_file/208480.jpg,0.048487307,,,,,,,,,,,0.048487307,2.7782
,,,,,img_file/208490.jpg,0.034905556,,,,,,,,,,,0.034905556,2
,,,,,img_file/208500.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208510.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208520.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208530.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208540.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208550.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208560.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208570.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208580.jpg,-0.052358333,,,,,,,,,,,-0.052358333,-3
,,,,,img_file/208590.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208600.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208610.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/208620.jpg,0.017452778,,,,,,,,,,,0.017452778,1
,,,,,img_file/208630.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/208640.jpg,0,,,,,,,,,,,0,0
,,,,,img_file/208650.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208660.jpg,-0.021260974,,,,,,,,,,,-0.021260974,-1.2182
,,,,,img_file/208670.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
,,,,,img_file/208680.jpg,-0.034905556,,,,,,,,,,,-0.034905556,-2
,,,,,img_file/208690.jpg,-0.017452778,,,,,,,,,,,-0.017452778,-1
