time1,width,height,Unnamed: 3,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ay,curv1,smooth_convert,angle_smooth.1,angle_conve,angle_org,Anamoly
,,,,,img_file/40600.jpg,0.2094344,,,,,,,,0.209333333,0.212895589,12.20420575,0.2094344,12.0,0
,,,,,img_file/40610.jpg,0.24434013300000001,,,,,,,,0.244222222,0.218050148,12.49969003,0.24434013300000001,14.0,0
,,,,,img_file/40620.jpg,-0.5341201017211246,,,,,,,,0.279111111,0.226093273,12.96076088,0.279245867,16.0,1
,,,,,img_file/40630.jpg,0.3141516,,,,,,,,0.314,0.23634815,13.54862006,0.3141516,18.0,0
,,,,,img_file/40640.jpg,0.3141516,,,,,,,,0.314,0.24578912600000002,14.08982253,0.3141516,18.0,0
,,,,,img_file/40650.jpg,0.3141516,,,,,,,,0.314,0.25444846600000004,14.58621781,0.3141516,18.0,0
,,,,,img_file/40660.jpg,-0.4509170230450328,,,,,,,,0.314,0.262358488,15.03965855,0.3141516,18.0,1
,,,,,img_file/40670.jpg,0.3141516,,,,,,,,0.314,0.26955157,15.45200083,0.3141516,18.0,0
,,,,,img_file/40680.jpg,0.3141516,,,,,,,,0.314,0.276060156,15.82510449,0.3141516,18.0,0
,,,,,img_file/40690.jpg,0.279245867,,,,,,,,0.279111111,0.277151277,15.88765283,0.279245867,16.0,0
,,,,,img_file/40700.jpg,0.263260786,,,,,,,,0.263133744,0.274135749,15.71478814,0.263260786,15.0841,0
,,,,,img_file/40710.jpg,0.226887267,,,,,,,,0.226777778,0.267346145,15.32557518,0.226887267,13.0,0
,,,,,img_file/40720.jpg,-0.26539581923040295,,,,,,,,0.226777778,0.261222067,14.97451338,0.226887267,13.0,1
,,,,,img_file/40730.jpg,0.2094344,,,,,,,,0.209333333,0.25400604600000004,14.56085615,0.2094344,12.0,0
,,,,,img_file/40740.jpg,0.190016341,,,,,,,,0.18992464399999998,0.245699821,14.084703099999999,0.190016341,10.8874,0
,,,,,img_file/40750.jpg,0.174528667,,,,,,,,0.17444444399999998,0.236784695,13.57364494,0.174528667,10.0,0
,,,,,img_file/40760.jpg,0.1570758,,,,,,,,0.157,0.227171625,13.02257724,0.1570758,9.0,0
,,,,,img_file/40770.jpg,0.1047172,,,,,,,,0.10466666699999999,0.214377277,12.28914328,0.1047172,6.0,0
,,,,,img_file/40780.jpg,0.08726433300000001,,,,,,,,0.08722222199999999,0.201261175,11.53726481,0.08726433300000001,5.0,0
,,,,,img_file/40790.jpg,0.0523586,,,,,,,,0.052333332999999996,0.186687593,10.70183654,0.0523586,3.0,0
,,,,,img_file/40800.jpg,0.034905733,,,,,,,,0.034888889,0.171927319,9.855706186,0.034905733,2.0,0
,,,,,img_file/40810.jpg,0.017452867,,,,,,,,0.017444444,0.156993555,8.999630567,0.017452867,1.0,0
,,,,,img_file/40820.jpg,0.017452867,,,,,,,,0.017444444,0.14303843,8.199655197,0.017452867,1.0,0
,,,,,img_file/40830.jpg,0.017452867,,,,,,,,0.017444444,0.130029898,7.453943204,0.017452867,1.0,0
,,,,,img_file/40840.jpg,-0.872234808246037,,,,,,,,0.000872222,0.116776441,6.694190861,0.000872643,0.05,1
,,,,,img_file/40850.jpg,0.0,,,,,,,,0.0,0.10438412300000001,5.983803233,0.0,0.0,0
,,,,,img_file/40860.jpg,0.0,,,,,,,,0.0,0.09288480699999999,5.324606775,0.0,0.0,0
,,,,,img_file/40870.jpg,0.5764168662126672,,,,,,,,0.0,0.082246345,4.714758655,0.0,0.0,1
,,,,,img_file/40880.jpg,0.0,,,,,,,,0.0,0.07243654599999999,4.15241348,0.0,0.0,0
,,,,,img_file/40890.jpg,0.0,,,,,,,,0.0,0.063423169,3.6357230819999997,0.0,0.0,0
,,,,,img_file/40900.jpg,-0.8694371900337501,,,,,,,,0.0,0.055173922,3.16283628,0.0,0.0,1
,,,,,img_file/40910.jpg,-0.23562878893232878,,,,,,,,0.0,0.047656453,2.731898599,0.0,0.0,1
,,,,,img_file/40920.jpg,0.0,,,,,,,,0.0,0.040838351,2.341051962,0.0,0.0,0
,,,,,img_file/40930.jpg,0.0,,,,,,,,0.0,0.034687132,1.988434324,0.0,0.0,0
,,,,,img_file/40940.jpg,0.0,,,,,,,,0.0,0.029170237999999998,1.672179254,0.0,0.0,0
,,,,,img_file/40950.jpg,0.0,,,,,,,,0.0,0.024255025,1.390415441,0.0,0.0,0
,,,,,img_file/40960.jpg,0.0,,,,,,,,0.0,0.019908753,1.141266115,0.0,0.0,0
,,,,,img_file/40970.jpg,0.7170190276943325,,,,,,,,0.0,0.016098577,0.922848357,0.0,0.0,1
,,,,,img_file/40980.jpg,-0.4778995172909088,,,,,,,,0.0,0.012791526999999999,0.7332722690000001,0.0,0.0,1
,,,,,img_file/40990.jpg,0.0,,,,,,,,0.0,0.009954497,0.570639957,0.0,0.0,0
,,,,,img_file/41000.jpg,0.0,,,,,,,,0.0,0.007554216999999999,0.433044282,0.0,0.0,0
,,,,,img_file/41010.jpg,0.0,,,,,,,,0.0,0.005557229,0.318567292,0.0,0.0,0
,,,,,img_file/41020.jpg,0.0,,,,,,,,0.0,0.003929853,0.225278218,0.0,0.0,0
,,,,,img_file/41030.jpg,0.0,,,,,,,,0.0,0.0026381390000000003,0.151230878,0.0,0.0,0
,,,,,img_file/41040.jpg,0.6740368804603474,,,,,,,,0.0,0.001647807,0.09446025699999999,0.0,0.0,1
,,,,,img_file/41050.jpg,0.0,,,,,,,,0.0,0.0009241710000000001,0.052977965,0.0,0.0,0
,,,,,img_file/41060.jpg,0.014742436000000001,,,,,,,,0.014735322,0.003910028,0.224141724,0.014742436000000001,0.8447,0
,,,,,img_file/41070.jpg,0.0,,,,,,,,0.0,0.0026226609999999997,0.150343632,0.0,0.0,0
,,,,,img_file/41080.jpg,0.0,,,,,,,,0.0,0.001636206,0.093795271,0.0,0.0,0
,,,,,img_file/41090.jpg,-0.6214520678703932,,,,,,,,0.0,0.000915971,0.052507894000000006,0.0,0.0,1
,,,,,img_file/41100.jpg,0.0,,,,,,,,0.0,0.00042675199999999997,0.024463479,0.0,0.0,0
,,,,,img_file/41110.jpg,0.0,,,,,,,,0.0,0.000132739,0.007609253000000001,0.0,0.0,0
,,,,,img_file/41120.jpg,0.0,,,,,,,,0.0,-2.23e-06,-0.000128081,0.0,0.0,0
,,,,,img_file/41130.jpg,-0.034905733,,,,,,,,-0.034888889,-0.0055402640000000005,-0.317594737,-0.034905733,-2.0,0
,,,,,img_file/41140.jpg,-0.034905733,,,,,,,,-0.034888889,-0.010475495,-0.6005061110000001,-0.034905733,-2.0,0
,,,,,img_file/41150.jpg,-0.0523586,,,,,,,,-0.052333332999999996,-0.016728666,-0.958968087,-0.0523586,-3.0,0
,,,,,img_file/41160.jpg,-0.053803697000000004,,,,,,,,-0.053777733,-0.02249324,-1.289421385,-0.053803697000000004,-3.0828,0
,,,,,img_file/41170.jpg,0.35497864444196436,,,,,,,,-0.069777778,-0.029275823,-1.678231899,-0.069811467,-4.0,1
,,,,,img_file/41180.jpg,-0.069811467,,,,,,,,-0.069777778,-0.035393216,-2.028910466,-0.069811467,-4.0,0
,,,,,img_file/41190.jpg,0.6006028136631713,,,,,,,,-0.069777778,-0.040877981,-2.343323757,-0.069811467,-4.0,1
,,,,,img_file/41200.jpg,-0.65529724945764,,,,,,,,-0.069777778,-0.045762767,-2.623343353,-0.069811467,-4.0,1
,,,,,img_file/41210.jpg,-0.069811467,,,,,,,,-0.069777778,-0.050080319000000005,-2.870846326,-0.069811467,-4.0,0
,,,,,img_file/41220.jpg,0.8113562498696684,,,,,,,,-0.069777778,-0.053863489,-3.087715935,-0.069811467,-4.0,1
,,,,,img_file/41230.jpg,0.35268422631459645,,,,,,,,-0.069777778,-0.057145252,-3.27584247,-0.069811467,-4.0,1
,,,,,img_file/41240.jpg,-0.069811467,,,,,,,,-0.069777778,-0.059958723,-3.43712427,-0.069811467,-4.0,0
,,,,,img_file/41250.jpg,-0.069811467,,,,,,,,-0.069777778,-0.062337181,-3.5734689960000003,-0.069811467,-4.0,0
,,,,,img_file/41260.jpg,-0.069811467,,,,,,,,-0.069777778,-0.064314094,-3.686795215,-0.069811467,-4.0,0
,,,,,img_file/41270.jpg,-0.0523586,,,,,,,,-0.052333332999999996,-0.061598247,-3.531109714,-0.0523586,-3.0,0
,,,,,img_file/41280.jpg,-0.034905733,,,,,,,,-0.034888889,-0.056963515,-3.265424407,-0.034905733,-2.0,0
,,,,,img_file/41290.jpg,-0.017452867,,,,,,,,-0.017444444,-0.05094549599999999,-2.920442452,-0.017452867,-1.0,0
,,,,,img_file/41300.jpg,0.0014381160000000001,,,,,,,,0.001437422,-0.043683730999999996,-2.50416295,0.0014381160000000001,0.0824,0
,,,,,img_file/41310.jpg,0.3298135692474413,,,,,,,,0.017444444,-0.035634705,-2.042753812,0.017452867,1.0,1
,,,,,img_file/41320.jpg,-0.5024529164665155,,,,,,,,0.034888889,-0.026780723,-1.535200664,0.034905733,2.0,1
,,,,,img_file/41330.jpg,-0.8104471496334329,,,,,,,,0.052333332999999996,-0.017221598,-0.9872253409999999,0.0523586,3.0,1
,,,,,img_file/41340.jpg,0.08726433300000001,,,,,,,,0.08722222199999999,-0.005717898000000001,-0.32777758,0.08726433300000001,5.0,0
,,,,,img_file/41350.jpg,0.1047172,,,,,,,,0.10466666699999999,0.0062179869999999995,0.35644509999999996,0.1047172,6.0,0
,,,,,img_file/41360.jpg,0.1570758,,,,,,,,0.157,0.020912281,1.1987931840000001,0.1570758,9.0,0
,,,,,img_file/41370.jpg,0.9077635047160532,,,,,,,,0.17444444399999998,0.035784712,2.05135291,0.174528667,10.0,1
,,,,,img_file/41380.jpg,0.191981533,,,,,,,,0.19188888899999998,0.05082278,2.913407794,0.191981533,11.0,0
,,,,,img_file/41390.jpg,-0.030589481518483536,,,,,,,,0.209333333,0.06601499799999999,3.784299232,0.2094344,12.0,1
,,,,,img_file/41400.jpg,0.24434013300000001,,,,,,,,0.244222222,0.082441027,4.725918719,0.24434013300000001,14.0,0
,,,,,img_file/41410.jpg,0.261793,,,,,,,,0.261666667,0.09892957699999999,5.671122232,0.261793,15.0,0
,,,,,img_file/41420.jpg,0.8554703424703256,,,,,,,,0.261666667,0.114390665,6.557426684,0.261793,15.0,1
,,,,,img_file/41430.jpg,-0.20086067768285365,,,,,,,,0.279111111,0.129977122,7.450917802,0.279245867,16.0,1
,,,,,img_file/41440.jpg,0.296698733,,,,,,,,0.296555556,0.145680565,8.351115193,0.296698733,17.0,0
,,,,,img_file/41450.jpg,0.3141516,,,,,,,,0.314,0.161493235,9.257574007999999,0.3141516,18.0,0
,,,,,img_file/41460.jpg,-0.04895037087110754,,,,,,,,0.314,0.176299373,10.10633349,0.3141516,18.0,1
,,,,,img_file/41470.jpg,0.3141516,,,,,,,,0.314,0.19013099100000003,10.89922879,0.3141516,18.0,0
,,,,,img_file/41480.jpg,0.3141516,,,,,,,,0.314,0.203020137,11.63809705,0.3141516,18.0,0
,,,,,img_file/41490.jpg,-0.1595987053440726,,,,,,,,0.314,0.214998897,12.32477751,0.3141516,18.0,1
,,,,,img_file/41500.jpg,-0.331145093856697,,,,,,,,0.314,0.226099393,12.9611117,0.3141516,18.0,1
,,,,,img_file/41510.jpg,0.3141516,,,,,,,,0.314,0.23635379399999998,13.5489436,0.3141516,18.0,0
,,,,,img_file/41520.jpg,0.3141516,,,,,,,,0.314,0.24579431300000001,14.09011984,0.3141516,18.0,0
,,,,,img_file/41530.jpg,0.296698733,,,,,,,,0.296555556,0.25290542,14.49776291,0.296698733,17.0,0
,,,,,img_file/41540.jpg,0.261793,,,,,,,,0.261666667,0.255109833,14.62413055,0.261793,15.0,0
,,,,,img_file/41550.jpg,0.261793,,,,,,,,0.261666667,0.256926931,14.72829543,0.261793,15.0,0
,,,,,img_file/41560.jpg,0.24434013300000001,,,,,,,,0.244222222,0.254102753,14.56639983,0.24434013300000001,14.0,0
,,,,,img_file/41570.jpg,0.24434013300000001,,,,,,,,0.244222222,0.251714377,14.4294866,0.24434013300000001,14.0,0
,,,,,img_file/41580.jpg,0.226887267,,,,,,,,0.226777778,0.247287061,14.17569141,0.226887267,13.0,0
,,,,,img_file/41590.jpg,0.226887267,,,,,,,,0.226777778,0.243400645,13.95290319,0.226887267,13.0,0
,,,,,img_file/41600.jpg,0.2094344,,,,,,,,0.209333333,0.237949668,13.64042685,0.2094344,12.0,0
,,,,,img_file/41610.jpg,0.9894068573539335,,,,,,,,0.19188888899999998,0.23128462100000002,13.25835408,0.191981533,11.0,1
,,,,,img_file/41620.jpg,-0.27294531526896626,,,,,,,,0.19188888899999998,0.22527913100000002,12.91409028,0.191981533,11.0,1
,,,,,img_file/41630.jpg,0.191981533,,,,,,,,0.19188888899999998,0.219900619,12.60576798,0.191981533,11.0,0
,,,,,img_file/41640.jpg,-0.3274206105160994,,,,,,,,0.19188888899999998,0.215116423,12.33151468,0.191981533,11.0,1
,,,,,img_file/41650.jpg,1.0056737549135315,,,,,,,,0.17444444399999998,0.208981922,11.97985539,0.174528667,10.0,1
,,,,,img_file/41660.jpg,0.174528667,,,,,,,,0.17444444399999998,0.203480907,11.66451061,0.174528667,10.0,0
,,,,,img_file/41670.jpg,0.1570758,,,,,,,,0.157,0.19677539300000002,11.28011806,0.1570758,9.0,0
,,,,,img_file/41680.jpg,0.139622933,,,,,,,,0.139555556,0.189073217,10.83859203,0.139622933,8.0,0
,,,,,img_file/41690.jpg,0.122170067,,,,,,,,0.122111111,0.180519889,10.34827388,0.122170067,7.0,0
,,,,,img_file/41700.jpg,-0.5177272350040835,,,,,,,,0.122111111,0.17271138600000002,9.900652684,0.122170067,7.0,1
,,,,,img_file/41710.jpg,0.122170067,,,,,,,,0.122111111,0.16561532,9.49387185,0.122170067,7.0,0
,,,,,img_file/41720.jpg,0.9348023908317348,,,,,,,,0.10466666699999999,0.157582061,9.033366539,0.1047172,6.0,1
,,,,,img_file/41730.jpg,0.1047172,,,,,,,,0.10466666699999999,0.150271168,8.614270788999999,0.1047172,6.0,0
,,,,,img_file/41740.jpg,0.1047172,,,,,,,,0.10466666699999999,0.14365021,8.234725409,0.1047172,6.0,0
,,,,,img_file/41750.jpg,0.7383046765665296,,,,,,,,0.10466666699999999,0.137686682,7.8928671260000005,0.1047172,6.0,1
,,,,,img_file/41760.jpg,0.1047172,,,,,,,,0.10466666699999999,0.132348002,7.586828144,0.1047172,6.0,0
,,,,,img_file/41770.jpg,-0.6419460679996272,,,,,,,,0.08728502199999999,0.12577956099999998,7.2102933,0.087327164,5.0036,1
,,,,,img_file/41780.jpg,0.1047172,,,,,,,,0.10466666699999999,0.121817259,6.983154977000001,0.1047172,6.0,0
,,,,,img_file/41790.jpg,0.1047172,,,,,,,,0.10466666699999999,0.118367661,6.785407333999999,0.1047172,6.0,0
,,,,,img_file/41800.jpg,0.122170067,,,,,,,,0.122111111,0.11961820000000001,6.8570942520000004,0.122170067,7.0,0
,,,,,img_file/41810.jpg,0.122170067,,,,,,,,0.122111111,0.120571845,6.911761825,0.122170067,7.0,0
,,,,,img_file/41820.jpg,0.5500947600117708,,,,,,,,0.122111111,0.12126334400000001,6.951401889,0.122170067,7.0,1
,,,,,img_file/41830.jpg,0.122170067,,,,,,,,0.122111111,0.12172796599999999,6.978036288999999,0.122170067,7.0,0
,,,,,img_file/41840.jpg,0.122170067,,,,,,,,0.122111111,0.122001593,6.993721865,0.122170067,7.0,0
,,,,,img_file/41850.jpg,0.122170067,,,,,,,,0.122111111,0.122120326,7.000528259,0.122170067,7.0,0
,,,,,img_file/41860.jpg,-0.45343512513087136,,,,,,,,0.122111111,0.122097527,6.9992213020000005,0.122170067,7.0,1
,,,,,img_file/41870.jpg,0.6250351656649455,,,,,,,,0.10466666699999999,0.11861045,6.799325142000001,0.1047172,6.0,1
,,,,,img_file/41880.jpg,0.1047172,,,,,,,,0.10466666699999999,0.11560550800000001,6.627067309,0.1047172,6.0,0
,,,,,img_file/41890.jpg,0.8638390440774683,,,,,,,,0.10466666699999999,0.113049493,6.4805442079999995,0.1047172,6.0,1
,,,,,img_file/41900.jpg,0.1047172,,,,,,,,0.10466666699999999,0.110909022,6.357842043,0.1047172,6.0,0
,,,,,img_file/41910.jpg,0.08726433300000001,,,,,,,,0.08722222199999999,0.106630899,6.112599301,0.08726433300000001,5.0,0
,,,,,img_file/41920.jpg,0.08726433300000001,,,,,,,,0.08722222199999999,0.102884796,5.897854569,0.08726433300000001,5.0,0
,,,,,img_file/41930.jpg,0.3228913212639224,,,,,,,,0.08722222199999999,0.09963773,5.711717019,0.08726433300000001,5.0,1
,,,,,img_file/41940.jpg,0.08726433300000001,,,,,,,,0.08722222199999999,0.096856574,5.5522876860000006,0.08726433300000001,5.0,0
,,,,,img_file/41950.jpg,0.9199210736726317,,,,,,,,0.10466666699999999,0.098898405,5.669335332999999,0.1047172,6.0,1
,,,,,img_file/41960.jpg,0.1047172,,,,,,,,0.10466666699999999,0.10056672400000001,5.7649714329999995,0.1047172,6.0,0
,,,,,img_file/41970.jpg,0.1047172,,,,,,,,0.10466666699999999,0.101895446,5.84114023,0.1047172,6.0,0
,,,,,img_file/41980.jpg,0.1047172,,,,,,,,0.10466666699999999,0.102918809,5.899804357000001,0.1047172,6.0,0
,,,,,img_file/41990.jpg,0.7321584919074869,,,,,,,,0.10466666699999999,0.10367144800000001,5.942949232999999,0.1047172,6.0,1
,,,,,img_file/42000.jpg,0.1047172,,,,,,,,0.10466666699999999,0.104188492,5.972588741,0.1047172,6.0,0
,,,,,img_file/42010.jpg,-0.7504519567730407,,,,,,,,0.10466666699999999,0.10450567300000001,5.990771062,0.1047172,6.0,1
,,,,,img_file/42020.jpg,0.1047172,,,,,,,,0.10466666699999999,0.104659178,5.999570693,0.1047172,6.0,0
,,,,,img_file/42030.jpg,0.4377887910742197,,,,,,,,0.10466666699999999,0.10467903199999999,6.000708867,0.1047172,6.0,1
,,,,,img_file/42040.jpg,0.1047172,,,,,,,,0.10466666699999999,0.104651295,5.999118833,0.1047172,6.0,0
,,,,,img_file/42050.jpg,-0.39712700778380716,,,,,,,,0.122111111,0.108142233,6.199236305,0.122170067,7.0,1
,,,,,img_file/42060.jpg,0.122170067,,,,,,,,0.122111111,0.11115078,6.3717007510000006,0.122170067,7.0,0
,,,,,img_file/42070.jpg,0.139622933,,,,,,,,0.139555556,0.115979625,6.648513536,0.139622933,8.0,0
,,,,,img_file/42080.jpg,0.1570758,,,,,,,,0.157,0.122149108,7.002178184,0.1570758,9.0,0
,,,,,img_file/42090.jpg,0.174528667,,,,,,,,0.17444444399999998,0.129402776,7.417993555,0.174528667,10.0,0
,,,,,img_file/42100.jpg,0.8889013389076704,,,,,,,,0.19188888899999998,0.137570569,7.8862109789999995,0.191981533,11.0,1
,,,,,img_file/42110.jpg,0.2094344,,,,,,,,0.209333333,0.146527966,8.399692326,0.2094344,12.0,0
,,,,,img_file/42120.jpg,-0.4993900876266969,,,,,,,,0.209333333,0.15472355599999998,8.86950321,0.2094344,12.0,1
,,,,,img_file/42130.jpg,0.2094344,,,,,,,,0.209333333,0.162189693,9.29749835,0.2094344,12.0,0
,,,,,img_file/42140.jpg,0.2094344,,,,,,,,0.209333333,0.16895879600000002,9.685536097,0.2094344,12.0,0
,,,,,img_file/42150.jpg,0.2094344,,,,,,,,0.209333333,0.175063352,10.0354788,0.2094344,12.0,0
,,,,,img_file/42160.jpg,0.2094344,,,,,,,,0.209333333,0.180535926,10.34919321,0.2094344,12.0,0
,,,,,img_file/42170.jpg,-0.107712483542006,,,,,,,,0.209333333,0.185409168,10.62855103,0.2094344,12.0,1
,,,,,img_file/42180.jpg,-0.6304868052359093,,,,,,,,0.209333333,0.18971582399999998,10.87542943,0.2094344,12.0,1
,,,,,img_file/42190.jpg,0.2094344,,,,,,,,0.209333333,0.19348875,11.09171181,0.2094344,12.0,0
,,,,,img_file/42200.jpg,0.2094344,,,,,,,,0.209333333,0.196760923,11.2792886,0.2094344,12.0,0
,,,,,img_file/42210.jpg,0.2094344,,,,,,,,0.209333333,0.199565462,11.44005832,0.2094344,12.0,0
,,,,,img_file/42220.jpg,0.5381566241676473,,,,,,,,0.209333333,0.201935647,11.57592883,0.2094344,12.0,1
,,,,,img_file/42230.jpg,0.226887267,,,,,,,,0.226777778,0.206351775,11.82908263,0.226887267,13.0,0
,,,,,img_file/42240.jpg,-0.16480280603806968,,,,,,,,0.226777778,0.21022766399999998,12.05126734,0.226887267,13.0,1
,,,,,img_file/42250.jpg,0.8117161871822576,,,,,,,,0.226777778,0.213596266,12.24437191,0.226887267,13.0,1
,,,,,img_file/42260.jpg,0.24434013300000001,,,,,,,,0.244222222,0.218673675,12.53543358,0.24434013300000001,14.0,0
,,,,,img_file/42270.jpg,-0.5625412886219141,,,,,,,,0.279111111,0.22666195100000003,12.99336023,0.279245867,16.0,1
,,,,,img_file/42280.jpg,0.296970998,,,,,,,,0.296827689,0.23548595600000002,13.49919495,0.296970998,17.0156,0
,,,,,img_file/42290.jpg,0.3141516,,,,,,,,0.314,0.24499668800000002,14.04439614,0.3141516,18.0,0
,,,,,img_file/42300.jpg,0.3141516,,,,,,,,0.314,0.253722965,14.54462859,0.3141516,18.0,0
,,,,,img_file/42310.jpg,0.3141516,,,,,,,,0.314,0.261697101,15.00174465,0.3141516,18.0,0
,,,,,img_file/42320.jpg,0.331604467,,,,,,,,0.331444444,0.270485994,15.50556652,0.331604467,19.0,0
,,,,,img_file/42330.jpg,-0.23979255303939118,,,,,,,,0.366333333,0.281349477,16.12831395,0.3665102,21.0,1
,,,,,img_file/42340.jpg,-0.04135633879812206,,,,,,,,0.38377777799999996,0.2927047,16.77925033,0.38396306700000005,22.0,1
